ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_Coverage_3_BH,13,DTP-HepB-Hib,3,49466820.47,0.46,0.55,1.73,0.45
market_assignments_Coverage_3_BH,14,DTP-HepB-Hib,1,0.00,0.00,0.00,0.84,0.16
market_assignments_Coverage_3_BH,14,DTP-HepB-Hib,2,0.00,0.00,0.00,0.86,0.22
market_assignments_Coverage_3_BH,14,DTP-HepB-Hib,3,42897683.53,0.54,1.22,1.22,0.32
market_assignments_Coverage_3_BH,15,DTP-HepB-Hib,1,45673365.25,0.41,0.42,0.77,0.15
market_assignments_Coverage_3_BH,15,DTP-HepB-Hib,2,5744183.16,0.77,0.77,0.79,0.21
market_assignments_Coverage_3_BH,15,DTP-HepB-Hib,3,0.00,0.00,0.00,1.13,0.30
market_assignments_Coverage_3_BH,16,DTP-HepB-Hib,1,0.00,0.00,0.00,0.83,0.16
market_assignments_Coverage_3_BH,16,DTP-HepB-Hib,2,2187622.89,0.26,0.46,0.85,0.22
market_assignments_Coverage_3_BH,16,DTP-HepB-Hib,3,49229925.51,0.46,0.46,1.21,0.31
market_assignments_Coverage_3_BH,17,HPV,1,31884875.15,0.92,0.94,4.75,0.92
market_assignments_Coverage_3_BH,17,HPV,2,27405509.04,1.26,1.55,4.87,1.26
market_assignments_Coverage_3_BH,17,HPV,3,32977880.31,1.81,2.22,6.94,1.81
market_assignments_Coverage_3_BH,18,HPV,1,9862.00,0.90,2.35,4.65,0.90
market_assignments_Coverage_3_BH,18,HPV,2,88567.79,1.23,2.35,4.77,1.23
market_assignments_Coverage_3_BH,18,HPV,3,19814918.28,1.77,2.35,6.79,1.77
market_assignments_Coverage_3_BH,19,HepB,1,0.00,0.00,0.00,0.51,0.10
market_assignments_Coverage_3_BH,19,HepB,2,1950727.94,0.13,0.24,0.52,0.13
market_assignments_Coverage_3_BH,19,HepB,3,49466820.47,0.19,0.24,0.74,0.19
market_assignments_Coverage_3_BH,20,HepB,1,0.00,0.00,0.00,0.62,0.12
market_assignments_Coverage_3_BH,20,HepB,2,0.00,0.00,0.00,0.64,0.16
market_assignments_Coverage_3_BH,20,HepB,3,42897683.53,0.24,0.90,0.90,0.24
market_assignments_Coverage_3_BH,21,HepB,1,0.00,0.00,0.00,0.25,0.05
market_assignments_Coverage_3_BH,21,HepB,2,2033716.12,0.07,0.13,0.25,0.07
market_assignments_Coverage_3_BH,21,HepB,3,49383832.29,0.11,0.13,0.36,0.09
market_assignments_Coverage_3_BH,22,HepB,1,0.00,0.00,0.00,0.26,0.05
market_assignments_Coverage_3_BH,22,HepB,2,0.00,0.00,0.00,0.26,0.07
market_assignments_Coverage_3_BH,22,HepB,3,42897683.53,0.14,0.38,0.38,0.10
market_assignments_Coverage_3_BH,23,Hib,1,0.00,0.00,0.00,2.22,0.43
market_assignments_Coverage_3_BH,23,Hib,2,3032006.25,0.59,1.04,2.28,0.59
market_assignments_Coverage_3_BH,23,Hib,3,49466820.47,0.85,1.04,3.24,0.85
market_assignments_Coverage_3_BH,24,IPV,1,21421935.04,0.42,2.16,2.16,0.42
market_assignments_Coverage_3_BH,24,IPV,2,0.00,0.00,0.00,2.21,0.57
market_assignments_Coverage_3_BH,24,IPV,3,0.00,0.00,0.00,3.15,0.82
market_assignments_Coverage_3_BH,25,IPV,1,0.00,0.00,0.00,2.53,0.49
market_assignments_Coverage_3_BH,25,IPV,2,22866687.91,0.67,2.21,2.59,0.67
market_assignments_Coverage_3_BH,25,IPV,3,29632138.81,0.96,3.08,3.69,0.96
market_assignments_Coverage_3_BH,26,IPV,1,0.00,0.00,0.00,3.20,0.62
market_assignments_Coverage_3_BH,26,IPV,2,1950727.94,0.85,1.49,3.28,0.85
market_assignments_Coverage_3_BH,26,IPV,3,49466820.47,1.22,1.49,4.67,1.22
market_assignments_Coverage_3_BH,27,IPV,1,21421935.04,0.35,1.81,1.81,0.35
market_assignments_Coverage_3_BH,27,IPV,2,0.00,0.00,0.00,1.85,0.48
market_assignments_Coverage_3_BH,27,IPV,3,0.00,0.00,0.00,2.64,0.69
market_assignments_Coverage_3_BH,28,IPV,1,4998235.65,0.47,1.84,2.41,0.47
market_assignments_Coverage_3_BH,28,IPV,2,16423699.39,0.64,1.84,2.47,0.64
market_assignments_Coverage_3_BH,28,IPV,3,0.00,0.00,0.00,3.51,0.92
market_assignments_Coverage_3_BH,29,IPV,1,0.00,0.00,0.00,2.89,0.56
market_assignments_Coverage_3_BH,29,IPV,2,0.00,0.00,0.00,2.97,0.77
market_assignments_Coverage_3_BH,29,IPV,3,21421935.04,1.10,4.22,4.22,1.10
market_assignments_Coverage_3_BH,30,MMR,1,18103043.70,0.48,1.46,1.46,0.28
market_assignments_Coverage_3_BH,30,MMR,2,0.00,0.00,0.00,1.49,0.39
market_assignments_Coverage_3_BH,30,MMR,3,0.00,0.00,0.00,2.13,0.55
market_assignments_Coverage_3_BH,31,MMR,1,0.00,0.00,0.00,4.62,0.89
market_assignments_Coverage_3_BH,31,MMR,2,9865989.77,1.22,2.16,4.73,1.22
market_assignments_Coverage_3_BH,31,MMR,3,32977880.31,1.76,2.16,6.74,1.76
market_assignments_Coverage_3_BH,32,MMR,1,0.00,0.00,0.00,3.05,0.59
market_assignments_Coverage_3_BH,32,MMR,2,13316736.82,0.81,2.39,3.12,0.81
market_assignments_Coverage_3_BH,32,MMR,3,4786306.88,1.16,4.18,4.45,1.16
market_assignments_Coverage_3_BH,33,MMR,1,13791693.46,0.45,1.14,1.52,0.29
market_assignments_Coverage_3_BH,33,MMR,2,4311350.24,0.58,1.47,1.56,0.40
market_assignments_Coverage_3_BH,33,MMR,3,0.00,0.00,0.00,2.22,0.58
market_assignments_Coverage_3_BH,34,OPV,1,0.00,0.00,0.00,0.19,0.04
market_assignments_Coverage_3_BH,34,OPV,2,0.00,0.00,0.00,0.19,0.05
market_assignments_Coverage_3_BH,34,OPV,3,42843870.08,0.14,0.27,0.27,0.07
market_assignments_Coverage_3_BH,35,OPV,1,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_3_BH,35,OPV,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_3_BH,35,OPV,3,0.00,0.00,0.00,0.14,0.04
market_assignments_Coverage_3_BH,36,OPV,1,19102240.10,0.11,0.11,0.13,0.03
market_assignments_Coverage_3_BH,36,OPV,2,33396586.62,0.11,0.11,0.14,0.04
market_assignments_Coverage_3_BH,36,OPV,3,0.00,0.00,0.00,0.20,0.05
market_assignments_Coverage_3_BH,37,OPV,1,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_3_BH,37,OPV,2,0.00,0.00,0.00,0.15,0.04
market_assignments_Coverage_3_BH,37,OPV,3,51417548.41,0.11,0.21,0.21,0.06
market_assignments_Coverage_3_BH,38,OPV,1,44687234.21,0.02,0.08,0.12,0.02
market_assignments_Coverage_3_BH,38,OPV,2,6730314.20,0.03,0.12,0.13,0.03
market_assignments_Coverage_3_BH,38,OPV,3,0.00,0.00,0.00,0.18,0.05
market_assignments_Coverage_3_BH,39,OPV,1,0.00,0.00,0.00,0.13,0.03
market_assignments_Coverage_3_BH,39,OPV,2,14861252.83,0.04,0.13,0.14,0.04
market_assignments_Coverage_3_BH,39,OPV,3,36556295.58,0.14,0.15,0.20,0.05
market_assignments_Coverage_3_BH,40,OPV,1,0.00,0.00,0.00,0.20,0.04
market_assignments_Coverage_3_BH,40,OPV,2,0.00,0.00,0.00,0.20,0.05
market_assignments_Coverage_3_BH,40,OPV,3,51417548.41,0.11,0.29,0.29,0.07
market_assignments_Coverage_3_BH,41,OPV,1,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_3_BH,41,OPV,2,0.00,0.00,0.00,0.15,0.04
market_assignments_Coverage_3_BH,41,OPV,3,42897683.53,0.14,0.21,0.21,0.06
market_assignments_Coverage_3_BH,42,OPV,1,0.00,0.00,0.00,0.18,0.03
market_assignments_Coverage_3_BH,42,OPV,2,0.00,0.00,0.00,0.18,0.05
market_assignments_Coverage_3_BH,42,OPV,3,51417548.41,0.11,0.26,0.26,0.07
market_assignments_Coverage_3_BH,43,PCV,1,14334214.63,0.58,2.55,3.00,0.58
market_assignments_Coverage_3_BH,43,PCV,2,21871872.76,0.79,2.55,3.07,0.79
market_assignments_Coverage_3_BH,43,PCV,3,0.00,0.00,0.00,4.37,1.14
market_assignments_Coverage_3_BH,44,PCV,1,0.00,0.00,0.00,3.15,0.61
market_assignments_Coverage_3_BH,44,PCV,2,4842310.62,0.83,1.47,3.23,0.83
market_assignments_Coverage_3_BH,44,PCV,3,49466820.47,1.20,1.47,4.60,1.20
market_assignments_Coverage_3_BH,45,PCV,1,0.00,0.00,0.00,3.15,0.61
market_assignments_Coverage_3_BH,45,PCV,2,4842310.62,0.83,1.47,3.23,0.83
market_assignments_Coverage_3_BH,45,PCV,3,49466820.47,1.20,1.47,4.60,1.20
market_assignments_Coverage_3_BH,46,PCV,1,0.00,0.00,0.00,3.56,0.69
market_assignments_Coverage_3_BH,46,PCV,2,4842310.62,0.94,1.66,3.65,0.94
market_assignments_Coverage_3_BH,46,PCV,3,49466820.47,1.36,1.66,5.20,1.36
market_assignments_Coverage_3_BH,47,PCV,1,0.00,0.00,0.00,3.41,0.66
market_assignments_Coverage_3_BH,47,PCV,2,4842310.62,0.90,1.59,3.49,0.90
market_assignments_Coverage_3_BH,47,PCV,3,49466820.47,1.30,1.59,4.98,1.30
market_assignments_Coverage_3_BH,48,PCV,1,33507891.10,0.58,1.78,3.00,0.58
market_assignments_Coverage_3_BH,48,PCV,2,0.00,0.00,0.00,3.07,0.79
market_assignments_Coverage_3_BH,48,PCV,3,2698196.29,1.14,4.31,4.37,1.14
market_assignments_Coverage_3_BH,49,Rota,1,11401398.15,0.17,0.76,0.88,0.17
market_assignments_Coverage_3_BH,49,Rota,2,0.00,0.00,0.00,0.90,0.23
market_assignments_Coverage_3_BH,49,Rota,3,10322254.29,0.33,1.13,1.28,0.33
market_assignments_Coverage_3_BH,50,Rota,1,20493339.01,0.22,0.80,0.98,0.19
market_assignments_Coverage_3_BH,50,Rota,2,6162826.05,0.96,0.96,1.01,0.26
market_assignments_Coverage_3_BH,50,Rota,3,9549922.34,1.34,1.34,1.43,0.37
market_assignments_Coverage_3_BH,51,Rota,1,0.00,0.00,0.00,2.43,0.47
market_assignments_Coverage_3_BH,51,Rota,2,21331250.77,0.64,1.13,2.49,0.64
market_assignments_Coverage_3_BH,51,Rota,3,32977880.31,0.92,1.13,3.54,0.92
market_assignments_Coverage_3_BH,52,Td,1,47352202.57,0.02,0.05,0.11,0.02
market_assignments_Coverage_3_BH,52,Td,2,39748834.38,0.03,0.06,0.12,0.03
market_assignments_Coverage_3_BH,52,Td,3,45773405.09,0.04,0.10,0.17,0.04
market_assignments_Coverage_3_BH,53,Td,1,47352202.57,0.02,0.05,0.11,0.02
market_assignments_Coverage_3_BH,53,Td,2,39748834.38,0.03,0.06,0.12,0.03
market_assignments_Coverage_3_BH,53,Td,3,45773405.09,0.04,0.10,0.17,0.04
market_assignments_Coverage_3_BH,54,Td,1,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_3_BH,54,Td,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_3_BH,54,Td,3,0.00,0.00,0.00,0.14,0.04
market_assignments_Coverage_3_BH,55,Td,1,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_3_BH,55,Td,2,24017377.26,0.04,0.12,0.15,0.04
market_assignments_Coverage_3_BH,55,Td,3,46481047.19,0.06,0.12,0.21,0.06
market_assignments_Coverage_3_BH,56,Td,1,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_3_BH,56,Td,2,0.00,0.00,0.00,0.11,0.03
market_assignments_Coverage_3_BH,56,Td,3,0.00,0.00,0.00,0.15,0.04
market_assignments_Coverage_3_BH,57,Td,1,15040465.25,0.02,0.08,0.10,0.02
market_assignments_Coverage_3_BH,57,Td,2,30652180.24,0.03,0.08,0.11,0.03
market_assignments_Coverage_3_BH,57,Td,3,44822572.98,0.04,0.09,0.15,0.04
market_assignments_Coverage_3_BH,58,Td,1,19706156.35,0.02,0.07,0.09,0.02
market_assignments_Coverage_3_BH,58,Td,2,30652180.24,0.02,0.07,0.10,0.02
market_assignments_Coverage_3_BH,58,Td,3,40156881.88,0.04,0.10,0.14,0.04
market_assignments_Coverage_3_BH,59,YF,1,0.00,0.00,0.00,1.32,0.26
market_assignments_Coverage_3_BH,59,YF,2,1010668.75,0.35,0.62,1.36,0.35
market_assignments_Coverage_3_BH,59,YF,3,16488940.16,0.51,0.62,1.93,0.50
market_assignments_Coverage_3_BH,60,YF,1,4931.00,0.19,0.53,1.00,0.19
market_assignments_Coverage_3_BH,60,YF,2,1050361.46,0.27,0.53,1.03,0.27
market_assignments_Coverage_3_BH,60,YF,3,16444316.45,0.51,0.53,1.46,0.38
market_assignments_Coverage_3_BH,61,YF,1,15942437.58,0.29,0.30,1.49,0.29
market_assignments_Coverage_3_BH,61,YF,2,13702754.52,0.39,0.48,1.52,0.39
market_assignments_Coverage_3_BH,61,YF,3,16488940.16,0.57,0.69,2.17,0.57
market_assignments_Coverage_3_BH,62,YF,1,0.00,0.00,0.00,1.00,0.19
market_assignments_Coverage_3_BH,62,YF,2,1055288.39,0.27,0.53,1.03,0.27
market_assignments_Coverage_3_BH,62,YF,3,16444320.51,0.51,0.53,1.46,0.38
