ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_Coverage_3_BH,13,DTP-HepB-Hib,3,10309284.85,0.71,1.66,1.73,0.45
market_assignments_Coverage_3_BH,14,DTP-HepB-Hib,1,42365357.08,0.16,0.35,0.84,0.16
market_assignments_Coverage_3_BH,14,DTP-HepB-Hib,2,0.00,0.00,0.00,0.86,0.22
market_assignments_Coverage_3_BH,14,DTP-HepB-Hib,3,532326.45,0.32,1.22,1.22,0.32
market_assignments_Coverage_3_BH,15,DTP-HepB-Hib,1,0.00,0.00,0.00,0.77,0.15
market_assignments_Coverage_3_BH,15,DTP-HepB-Hib,2,40926535.32,0.30,0.30,0.79,0.21
market_assignments_Coverage_3_BH,15,DTP-HepB-Hib,3,10491013.08,1.05,1.08,1.13,0.30
market_assignments_Coverage_3_BH,16,DTP-HepB-Hib,1,0.00,0.00,0.00,0.83,0.16
market_assignments_Coverage_3_BH,16,DTP-HepB-Hib,2,41011266.81,0.30,0.30,0.85,0.22
market_assignments_Coverage_3_BH,16,DTP-HepB-Hib,3,10406281.59,1.05,1.15,1.21,0.31
market_assignments_Coverage_3_BH,17,HPV,1,31884875.15,0.92,0.94,4.75,0.92
market_assignments_Coverage_3_BH,17,HPV,2,27405509.04,1.26,1.55,4.87,1.26
market_assignments_Coverage_3_BH,17,HPV,3,32977880.31,1.81,2.22,6.94,1.81
market_assignments_Coverage_3_BH,18,HPV,1,4999691.98,0.90,3.64,4.65,0.90
market_assignments_Coverage_3_BH,18,HPV,2,14765851.74,1.25,3.64,4.77,1.23
market_assignments_Coverage_3_BH,18,HPV,3,147804.35,1.77,6.78,6.79,1.77
market_assignments_Coverage_3_BH,19,HepB,1,0.00,0.00,0.00,0.51,0.10
market_assignments_Coverage_3_BH,19,HepB,2,41108263.56,0.13,0.16,0.52,0.13
market_assignments_Coverage_3_BH,19,HepB,3,10309284.85,0.19,0.71,0.74,0.19
market_assignments_Coverage_3_BH,20,HepB,1,1789419.97,0.12,0.20,0.62,0.12
market_assignments_Coverage_3_BH,20,HepB,2,41108263.56,0.16,0.20,0.64,0.16
market_assignments_Coverage_3_BH,20,HepB,3,0.00,0.00,0.00,0.90,0.24
market_assignments_Coverage_3_BH,21,HepB,1,10410745.51,0.05,0.09,0.25,0.05
market_assignments_Coverage_3_BH,21,HepB,2,41006802.90,0.07,0.09,0.25,0.07
market_assignments_Coverage_3_BH,21,HepB,3,0.00,0.00,0.00,0.36,0.09
market_assignments_Coverage_3_BH,22,HepB,1,2948193.55,0.05,0.13,0.26,0.05
market_assignments_Coverage_3_BH,22,HepB,2,39949489.98,0.07,0.13,0.26,0.07
market_assignments_Coverage_3_BH,22,HepB,3,0.00,0.00,0.00,0.38,0.10
market_assignments_Coverage_3_BH,23,Hib,1,41212596.55,0.43,1.50,2.22,0.43
market_assignments_Coverage_3_BH,23,Hib,2,0.00,0.00,0.00,2.28,0.59
market_assignments_Coverage_3_BH,23,Hib,3,11286230.17,0.85,3.08,3.24,0.85
market_assignments_Coverage_3_BH,24,IPV,1,19973305.10,0.42,1.26,2.16,0.42
market_assignments_Coverage_3_BH,24,IPV,2,0.00,0.00,0.00,2.21,0.57
market_assignments_Coverage_3_BH,24,IPV,3,1448629.94,0.82,3.11,3.15,0.82
market_assignments_Coverage_3_BH,25,IPV,1,2295776.93,0.49,1.98,2.53,0.49
market_assignments_Coverage_3_BH,25,IPV,2,30580502.64,0.67,1.98,2.59,0.67
market_assignments_Coverage_3_BH,25,IPV,3,19622547.15,0.96,3.34,3.69,0.96
market_assignments_Coverage_3_BH,26,IPV,1,1814404.35,0.62,2.50,3.20,0.62
market_assignments_Coverage_3_BH,26,IPV,2,30580502.64,0.85,2.50,3.28,0.85
market_assignments_Coverage_3_BH,26,IPV,3,19022641.42,1.22,4.24,4.67,1.22
market_assignments_Coverage_3_BH,27,IPV,1,5537458.17,0.35,1.41,1.81,0.35
market_assignments_Coverage_3_BH,27,IPV,2,15884476.87,0.48,1.41,1.85,0.48
market_assignments_Coverage_3_BH,27,IPV,3,0.00,0.00,0.00,2.64,0.69
market_assignments_Coverage_3_BH,28,IPV,1,2414014.37,0.47,2.20,2.41,0.47
market_assignments_Coverage_3_BH,28,IPV,2,9468883.20,0.64,2.20,2.47,0.64
market_assignments_Coverage_3_BH,28,IPV,3,9539037.47,0.92,3.12,3.51,0.92
market_assignments_Coverage_3_BH,29,IPV,1,19290888.15,0.56,1.82,2.89,0.56
market_assignments_Coverage_3_BH,29,IPV,2,2131046.88,0.77,2.90,2.97,0.77
market_assignments_Coverage_3_BH,29,IPV,3,0.00,0.00,0.00,4.22,1.10
market_assignments_Coverage_3_BH,30,MMR,1,5983673.91,0.48,1.21,1.46,0.28
market_assignments_Coverage_3_BH,30,MMR,2,11782691.60,0.48,1.21,1.49,0.39
market_assignments_Coverage_3_BH,30,MMR,3,336678.18,0.55,2.12,2.13,0.55
market_assignments_Coverage_3_BH,31,MMR,1,1887467.61,0.89,3.61,4.62,0.89
market_assignments_Coverage_3_BH,31,MMR,2,20387001.76,1.22,3.61,4.73,1.22
market_assignments_Coverage_3_BH,31,MMR,3,20569400.71,1.76,5.55,6.74,1.76
market_assignments_Coverage_3_BH,32,MMR,1,17464570.76,0.59,1.56,3.05,0.59
market_assignments_Coverage_3_BH,32,MMR,2,0.00,0.00,0.00,3.12,0.81
market_assignments_Coverage_3_BH,32,MMR,3,638472.93,1.16,4.42,4.45,1.16
market_assignments_Coverage_3_BH,33,MMR,1,6559024.87,0.31,1.39,1.52,0.29
market_assignments_Coverage_3_BH,33,MMR,2,0.00,0.00,0.00,1.56,0.40
market_assignments_Coverage_3_BH,33,MMR,3,11544018.83,0.58,1.81,2.22,0.58
market_assignments_Coverage_3_BH,34,OPV,1,42843870.08,0.14,0.19,0.19,0.04
market_assignments_Coverage_3_BH,34,OPV,2,0.00,0.00,0.00,0.19,0.05
market_assignments_Coverage_3_BH,34,OPV,3,0.00,0.00,0.00,0.27,0.07
market_assignments_Coverage_3_BH,35,OPV,1,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_3_BH,35,OPV,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_3_BH,35,OPV,3,0.00,0.00,0.00,0.14,0.04
market_assignments_Coverage_3_BH,36,OPV,1,0.00,0.00,0.00,0.13,0.03
market_assignments_Coverage_3_BH,36,OPV,2,46981313.95,0.04,0.09,0.14,0.04
market_assignments_Coverage_3_BH,36,OPV,3,5517512.76,0.05,0.19,0.20,0.05
market_assignments_Coverage_3_BH,37,OPV,1,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_3_BH,37,OPV,2,47334674.28,0.04,0.09,0.15,0.04
market_assignments_Coverage_3_BH,37,OPV,3,4082874.13,0.06,0.21,0.21,0.06
market_assignments_Coverage_3_BH,38,OPV,1,0.00,0.00,0.00,0.12,0.02
market_assignments_Coverage_3_BH,38,OPV,2,44327663.89,0.03,0.09,0.13,0.03
market_assignments_Coverage_3_BH,38,OPV,3,7089884.52,0.05,0.18,0.18,0.05
market_assignments_Coverage_3_BH,39,OPV,1,0.00,0.00,0.00,0.13,0.03
market_assignments_Coverage_3_BH,39,OPV,2,45946823.33,0.04,0.09,0.14,0.04
market_assignments_Coverage_3_BH,39,OPV,3,5470725.08,0.05,0.19,0.20,0.05
market_assignments_Coverage_3_BH,40,OPV,1,0.00,0.00,0.00,0.20,0.04
market_assignments_Coverage_3_BH,40,OPV,2,51417548.41,0.11,0.20,0.20,0.05
market_assignments_Coverage_3_BH,40,OPV,3,0.00,0.00,0.00,0.29,0.07
market_assignments_Coverage_3_BH,41,OPV,1,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_3_BH,41,OPV,2,0.00,0.00,0.00,0.15,0.04
market_assignments_Coverage_3_BH,41,OPV,3,42897683.53,0.14,0.21,0.21,0.06
market_assignments_Coverage_3_BH,42,OPV,1,50299087.13,0.03,0.08,0.18,0.03
market_assignments_Coverage_3_BH,42,OPV,2,0.00,0.00,0.00,0.18,0.05
market_assignments_Coverage_3_BH,42,OPV,3,1118461.28,0.07,0.26,0.26,0.07
market_assignments_Coverage_3_BH,43,PCV,1,34057994.15,0.58,1.70,3.00,0.58
market_assignments_Coverage_3_BH,43,PCV,2,2148093.24,0.79,3.03,3.07,0.79
market_assignments_Coverage_3_BH,43,PCV,3,0.00,0.00,0.00,4.37,1.14
market_assignments_Coverage_3_BH,44,PCV,1,23728628.45,0.61,2.46,3.15,0.61
market_assignments_Coverage_3_BH,44,PCV,2,30580502.64,0.83,2.46,3.23,0.83
market_assignments_Coverage_3_BH,44,PCV,3,0.00,0.00,0.00,4.60,1.20
market_assignments_Coverage_3_BH,45,PCV,1,15364185.64,0.61,2.46,3.15,0.61
market_assignments_Coverage_3_BH,45,PCV,2,30580502.64,0.83,2.46,3.23,0.83
market_assignments_Coverage_3_BH,45,PCV,3,8364442.81,1.20,4.43,4.60,1.20
market_assignments_Coverage_3_BH,46,PCV,1,4075835.85,0.69,2.79,3.56,0.69
market_assignments_Coverage_3_BH,46,PCV,2,30580502.64,0.94,2.79,3.65,0.94
market_assignments_Coverage_3_BH,46,PCV,3,19652792.59,1.36,4.70,5.20,1.36
market_assignments_Coverage_3_BH,47,PCV,1,4261101.12,0.66,2.67,3.41,0.66
market_assignments_Coverage_3_BH,47,PCV,2,30580502.64,0.90,2.67,3.49,0.90
market_assignments_Coverage_3_BH,47,PCV,3,19467527.33,1.30,4.50,4.98,1.30
market_assignments_Coverage_3_BH,48,PCV,1,34057994.15,0.58,1.70,3.00,0.58
market_assignments_Coverage_3_BH,48,PCV,2,0.00,0.00,0.00,3.07,0.79
market_assignments_Coverage_3_BH,48,PCV,3,2148093.24,1.14,4.32,4.37,1.14
market_assignments_Coverage_3_BH,49,Rota,1,0.00,0.00,0.00,0.88,0.17
market_assignments_Coverage_3_BH,49,Rota,2,12060278.68,0.23,0.77,0.90,0.23
market_assignments_Coverage_3_BH,49,Rota,3,9663373.76,0.33,1.14,1.28,0.33
market_assignments_Coverage_3_BH,50,Rota,1,168674.88,0.19,0.78,0.98,0.19
market_assignments_Coverage_3_BH,50,Rota,2,19928746.75,0.26,0.78,1.01,0.26
market_assignments_Coverage_3_BH,50,Rota,3,16108665.76,1.12,1.25,1.43,0.37
market_assignments_Coverage_3_BH,51,Rota,1,31726062.27,0.47,0.85,2.43,0.47
market_assignments_Coverage_3_BH,51,Rota,2,15266537.68,0.64,2.12,2.49,0.64
market_assignments_Coverage_3_BH,51,Rota,3,7316531.14,0.92,3.37,3.54,0.92
market_assignments_Coverage_3_BH,52,Td,1,47352202.57,0.02,0.05,0.11,0.02
market_assignments_Coverage_3_BH,52,Td,2,39748834.38,0.03,0.06,0.12,0.03
market_assignments_Coverage_3_BH,52,Td,3,45773405.09,0.04,0.10,0.17,0.04
market_assignments_Coverage_3_BH,53,Td,1,47352202.57,0.02,0.05,0.11,0.02
market_assignments_Coverage_3_BH,53,Td,2,39748834.38,0.03,0.06,0.12,0.03
market_assignments_Coverage_3_BH,53,Td,3,45773405.09,0.04,0.10,0.17,0.04
market_assignments_Coverage_3_BH,54,Td,1,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_3_BH,54,Td,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_3_BH,54,Td,3,0.00,0.00,0.00,0.14,0.04
market_assignments_Coverage_3_BH,55,Td,1,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_3_BH,55,Td,2,39752075.92,0.04,0.08,0.15,0.04
market_assignments_Coverage_3_BH,55,Td,3,30746348.53,0.06,0.17,0.21,0.06
market_assignments_Coverage_3_BH,56,Td,1,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_3_BH,56,Td,2,0.00,0.00,0.00,0.11,0.03
market_assignments_Coverage_3_BH,56,Td,3,0.00,0.00,0.00,0.15,0.04
market_assignments_Coverage_3_BH,57,Td,1,14659572.19,0.02,0.06,0.10,0.02
market_assignments_Coverage_3_BH,57,Td,2,38966361.44,0.03,0.06,0.11,0.03
market_assignments_Coverage_3_BH,57,Td,3,36889284.85,0.04,0.11,0.15,0.04
market_assignments_Coverage_3_BH,58,Td,1,19081858.57,0.02,0.07,0.09,0.02
market_assignments_Coverage_3_BH,58,Td,2,34544075.07,0.02,0.07,0.10,0.02
market_assignments_Coverage_3_BH,58,Td,3,36889284.85,0.04,0.10,0.14,0.04
market_assignments_Coverage_3_BH,59,YF,1,6591390.79,0.26,1.13,1.32,0.26
market_assignments_Coverage_3_BH,59,YF,2,8204299.19,0.35,1.13,1.36,0.35
market_assignments_Coverage_3_BH,59,YF,3,2703918.93,1.54,1.86,1.93,0.50
market_assignments_Coverage_3_BH,60,YF,1,0.00,0.00,0.00,1.00,0.19
market_assignments_Coverage_3_BH,60,YF,2,10193500.88,0.27,0.78,1.03,0.27
market_assignments_Coverage_3_BH,60,YF,3,7306108.03,0.82,1.30,1.46,0.38
market_assignments_Coverage_3_BH,61,YF,1,15942437.58,0.29,0.30,1.49,0.29
market_assignments_Coverage_3_BH,61,YF,2,13702754.52,0.39,0.48,1.52,0.39
market_assignments_Coverage_3_BH,61,YF,3,16488940.16,0.57,0.69,2.17,0.57
market_assignments_Coverage_3_BH,62,YF,1,0.00,0.00,0.00,1.00,0.19
market_assignments_Coverage_3_BH,62,YF,2,10193500.88,0.27,0.78,1.03,0.27
market_assignments_Coverage_3_BH,62,YF,3,7306108.03,0.82,1.30,1.46,0.38
