ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_Coverage_4_MC,6,DT,3,713595.76,0.15,0.30,0.32,0.15
market_assignments_Coverage_4_MC,6,DT,4,97147.13,0.05,0.09,0.20,0.05
market_assignments_Coverage_4_MC,7,DTP,1,48720578.08,0.11,0.12,0.22,0.06
market_assignments_Coverage_4_MC,7,DTP,2,0.00,0.00,0.00,0.18,0.03
market_assignments_Coverage_4_MC,7,DTP,3,2696970.33,0.15,0.16,0.32,0.15
market_assignments_Coverage_4_MC,7,DTP,4,0.00,0.00,0.00,0.20,0.05
market_assignments_Coverage_4_MC,8,DTP,1,62802533.73,0.07,0.08,0.25,0.07
market_assignments_Coverage_4_MC,8,DTP,2,23036191.83,0.04,0.06,0.20,0.04
market_assignments_Coverage_4_MC,8,DTP,3,2696970.33,0.16,0.18,0.36,0.16
market_assignments_Coverage_4_MC,8,DTP,4,20082566.28,0.05,0.06,0.23,0.05
market_assignments_Coverage_4_MC,9,DTP-HepB-Hib,1,24642877.96,0.67,0.73,1.01,0.29
market_assignments_Coverage_4_MC,9,DTP-HepB-Hib,2,3995133.83,0.16,0.26,0.82,0.16
market_assignments_Coverage_4_MC,9,DTP-HepB-Hib,3,2696970.33,0.68,0.73,1.48,0.68
market_assignments_Coverage_4_MC,9,DTP-HepB-Hib,4,20082566.28,0.21,0.26,0.93,0.21
market_assignments_Coverage_4_MC,10,DTP-HepB-Hib,1,49801856.38,0.43,0.82,1.49,0.43
market_assignments_Coverage_4_MC,10,DTP-HepB-Hib,2,0.00,0.00,0.00,1.20,0.23
market_assignments_Coverage_4_MC,10,DTP-HepB-Hib,3,2696970.33,1.00,1.08,2.18,1.00
market_assignments_Coverage_4_MC,10,DTP-HepB-Hib,4,0.00,0.00,0.00,1.37,0.31
market_assignments_Coverage_4_MC,11,DTP-HepB-Hib,1,49801856.38,0.42,0.75,1.36,0.39
market_assignments_Coverage_4_MC,11,DTP-HepB-Hib,2,0.00,0.00,0.00,1.10,0.21
market_assignments_Coverage_4_MC,11,DTP-HepB-Hib,3,2696970.33,0.91,0.98,1.99,0.91
market_assignments_Coverage_4_MC,11,DTP-HepB-Hib,4,0.00,0.00,0.00,1.25,0.29
market_assignments_Coverage_4_MC,12,DTP-HepB-Hib,1,48720578.08,0.45,0.85,1.54,0.45
market_assignments_Coverage_4_MC,12,DTP-HepB-Hib,2,0.00,0.00,0.00,1.24,0.24
market_assignments_Coverage_4_MC,12,DTP-HepB-Hib,3,2696970.33,1.03,1.12,2.25,1.03
market_assignments_Coverage_4_MC,12,DTP-HepB-Hib,4,0.00,0.00,0.00,1.42,0.33
market_assignments_Coverage_4_MC,13,DTP-HepB-Hib,1,48720578.08,0.43,0.83,1.49,0.43
market_assignments_Coverage_4_MC,13,DTP-HepB-Hib,2,0.00,0.00,0.00,1.20,0.23
market_assignments_Coverage_4_MC,13,DTP-HepB-Hib,3,2696970.33,1.00,1.08,2.18,1.00
market_assignments_Coverage_4_MC,13,DTP-HepB-Hib,4,0.00,0.00,0.00,1.37,0.31
market_assignments_Coverage_4_MC,14,DTP-HepB-Hib,1,40200713.20,0.53,0.60,1.05,0.30
market_assignments_Coverage_4_MC,14,DTP-HepB-Hib,2,0.00,0.00,0.00,0.85,0.16
market_assignments_Coverage_4_MC,14,DTP-HepB-Hib,3,2696970.33,0.70,0.76,1.53,0.70
market_assignments_Coverage_4_MC,14,DTP-HepB-Hib,4,0.00,0.00,0.00,0.97,0.22
market_assignments_Coverage_4_MC,15,DTP-HepB-Hib,1,0.00,0.00,0.00,0.97,0.28
market_assignments_Coverage_4_MC,15,DTP-HepB-Hib,2,48720578.08,0.15,0.43,0.78,0.15
market_assignments_Coverage_4_MC,15,DTP-HepB-Hib,3,2696970.33,0.65,0.70,1.42,0.65
market_assignments_Coverage_4_MC,15,DTP-HepB-Hib,4,0.00,0.00,0.00,0.90,0.21
market_assignments_Coverage_4_MC,16,DTP-HepB-Hib,1,48685045.46,0.44,0.58,1.04,0.30
market_assignments_Coverage_4_MC,16,DTP-HepB-Hib,2,0.00,0.00,0.00,0.84,0.16
market_assignments_Coverage_4_MC,16,DTP-HepB-Hib,3,2696970.33,0.69,0.75,1.52,0.69
market_assignments_Coverage_4_MC,16,DTP-HepB-Hib,4,35532.62,0.22,0.58,0.96,0.22
market_assignments_Coverage_4_MC,17,HPV,1,41868355.82,1.73,2.05,5.96,1.73
market_assignments_Coverage_4_MC,17,HPV,2,35133073.47,0.92,0.95,4.81,0.92
market_assignments_Coverage_4_MC,17,HPV,3,1797980.22,3.99,4.31,8.72,3.99
market_assignments_Coverage_4_MC,17,HPV,4,13388377.52,1.26,1.55,5.50,1.26
market_assignments_Coverage_4_MC,18,HPV,1,18080944.96,1.69,3.62,5.83,1.69
market_assignments_Coverage_4_MC,18,HPV,2,10734.47,0.90,3.62,4.71,0.90
market_assignments_Coverage_4_MC,18,HPV,3,1797980.22,3.90,4.22,8.53,3.90
market_assignments_Coverage_4_MC,18,HPV,4,23688.41,1.23,3.62,5.38,1.23
market_assignments_Coverage_4_MC,19,HepB,1,48720578.08,0.18,0.35,0.63,0.18
market_assignments_Coverage_4_MC,19,HepB,2,0.00,0.00,0.00,0.51,0.10
market_assignments_Coverage_4_MC,19,HepB,3,2696970.33,0.42,0.46,0.93,0.42
market_assignments_Coverage_4_MC,19,HepB,4,0.00,0.00,0.00,0.59,0.13
market_assignments_Coverage_4_MC,20,HepB,1,40200713.20,0.23,0.45,0.78,0.23
market_assignments_Coverage_4_MC,20,HepB,2,0.00,0.00,0.00,0.63,0.12
market_assignments_Coverage_4_MC,20,HepB,3,2696970.33,0.52,0.56,1.14,0.52
market_assignments_Coverage_4_MC,20,HepB,4,0.00,0.00,0.00,0.72,0.16
market_assignments_Coverage_4_MC,21,HepB,1,48720578.08,0.11,0.17,0.31,0.09
market_assignments_Coverage_4_MC,21,HepB,2,0.00,0.00,0.00,0.25,0.05
market_assignments_Coverage_4_MC,21,HepB,3,2696970.33,0.21,0.22,0.45,0.21
market_assignments_Coverage_4_MC,21,HepB,4,0.00,0.00,0.00,0.29,0.07
market_assignments_Coverage_4_MC,22,HepB,1,40200713.20,0.13,0.19,0.32,0.09
market_assignments_Coverage_4_MC,22,HepB,2,0.00,0.00,0.00,0.26,0.05
market_assignments_Coverage_4_MC,22,HepB,3,2696970.33,0.22,0.23,0.47,0.22
market_assignments_Coverage_4_MC,22,HepB,4,0.00,0.00,0.00,0.30,0.07
market_assignments_Coverage_4_MC,23,Hib,1,49801856.38,0.81,1.54,2.79,0.81
market_assignments_Coverage_4_MC,23,Hib,2,0.00,0.00,0.00,2.25,0.43
market_assignments_Coverage_4_MC,23,Hib,3,2696970.33,1.86,2.01,4.07,1.86
market_assignments_Coverage_4_MC,23,Hib,4,0.00,0.00,0.00,2.57,0.59
market_assignments_Coverage_4_MC,24,IPV,1,0.00,0.00,0.00,2.71,0.78
market_assignments_Coverage_4_MC,24,IPV,2,18724964.71,0.42,1.44,2.19,0.42
market_assignments_Coverage_4_MC,24,IPV,3,2696970.33,1.81,1.96,3.96,1.81
market_assignments_Coverage_4_MC,24,IPV,4,0.00,0.00,0.00,2.50,0.57
market_assignments_Coverage_4_MC,25,IPV,1,33142939.70,0.92,2.30,3.17,0.92
market_assignments_Coverage_4_MC,25,IPV,2,0.00,0.00,0.00,2.56,0.49
market_assignments_Coverage_4_MC,25,IPV,3,2696970.33,2.12,2.30,4.64,2.12
market_assignments_Coverage_4_MC,25,IPV,4,16658916.68,0.67,2.06,2.93,0.67
market_assignments_Coverage_4_MC,26,IPV,1,48720578.08,1.16,2.23,4.02,1.16
market_assignments_Coverage_4_MC,26,IPV,2,0.00,0.00,0.00,3.24,0.62
market_assignments_Coverage_4_MC,26,IPV,3,2696970.33,2.69,2.91,5.87,2.69
market_assignments_Coverage_4_MC,26,IPV,4,0.00,0.00,0.00,3.70,0.85
market_assignments_Coverage_4_MC,27,IPV,1,0.00,0.00,0.00,2.27,0.66
market_assignments_Coverage_4_MC,27,IPV,2,18724964.71,0.35,1.21,1.83,0.35
market_assignments_Coverage_4_MC,27,IPV,3,2696970.33,1.52,1.64,3.32,1.52
market_assignments_Coverage_4_MC,27,IPV,4,0.00,0.00,0.00,2.09,0.48
market_assignments_Coverage_4_MC,28,IPV,1,0.00,0.00,0.00,3.02,0.87
market_assignments_Coverage_4_MC,28,IPV,2,15265782.49,0.47,1.90,2.44,0.47
market_assignments_Coverage_4_MC,28,IPV,3,2696970.33,2.02,2.18,4.41,2.02
market_assignments_Coverage_4_MC,28,IPV,4,3459182.21,0.64,2.18,2.78,0.64
market_assignments_Coverage_4_MC,29,IPV,1,18724964.71,1.05,2.40,3.63,1.05
market_assignments_Coverage_4_MC,29,IPV,2,0.00,0.00,0.00,2.93,0.56
market_assignments_Coverage_4_MC,29,IPV,3,2696970.33,2.43,2.62,5.31,2.43
market_assignments_Coverage_4_MC,29,IPV,4,0.00,0.00,0.00,3.34,0.77
market_assignments_Coverage_4_MC,30,MMR,1,0.00,0.00,0.00,1.83,0.53
market_assignments_Coverage_4_MC,30,MMR,2,16968522.68,0.43,0.85,1.47,0.28
market_assignments_Coverage_4_MC,30,MMR,3,1134521.01,1.22,2.21,2.67,1.22
market_assignments_Coverage_4_MC,30,MMR,4,0.00,0.00,0.00,1.68,0.39
market_assignments_Coverage_4_MC,31,MMR,1,41022201.45,1.68,2.77,5.79,1.68
market_assignments_Coverage_4_MC,31,MMR,2,0.00,0.00,0.00,4.67,0.89
market_assignments_Coverage_4_MC,31,MMR,3,1797980.22,3.87,4.19,8.47,3.87
market_assignments_Coverage_4_MC,31,MMR,4,23688.41,1.22,2.77,5.34,1.22
market_assignments_Coverage_4_MC,32,MMR,1,1046464.17,1.11,2.76,3.82,1.11
market_assignments_Coverage_4_MC,32,MMR,2,1870221.78,0.59,0.99,3.09,0.59
market_assignments_Coverage_4_MC,32,MMR,3,1797980.22,2.56,2.76,5.59,2.56
market_assignments_Coverage_4_MC,32,MMR,4,13388377.52,0.81,0.99,3.52,0.81
market_assignments_Coverage_4_MC,33,MMR,1,0.00,0.00,0.00,1.90,0.55
market_assignments_Coverage_4_MC,33,MMR,2,16305063.47,0.39,0.97,1.54,0.29
market_assignments_Coverage_4_MC,33,MMR,3,1797980.22,1.27,1.38,2.79,1.27
market_assignments_Coverage_4_MC,33,MMR,4,0.00,0.00,0.00,1.76,0.40
market_assignments_Coverage_4_MC,34,OPV,1,39247909.64,0.13,0.14,0.23,0.07
market_assignments_Coverage_4_MC,34,OPV,2,0.00,0.00,0.00,0.19,0.04
market_assignments_Coverage_4_MC,34,OPV,3,3595960.44,0.16,0.17,0.34,0.16
market_assignments_Coverage_4_MC,34,OPV,4,0.00,0.00,0.00,0.22,0.05
market_assignments_Coverage_4_MC,35,OPV,1,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_4_MC,35,OPV,2,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_4_MC,35,OPV,3,0.00,0.00,0.00,0.17,0.08
market_assignments_Coverage_4_MC,35,OPV,4,0.00,0.00,0.00,0.11,0.02
market_assignments_Coverage_4_MC,36,OPV,1,548836.22,0.05,0.12,0.17,0.05
market_assignments_Coverage_4_MC,36,OPV,2,24098793.10,0.03,0.10,0.14,0.03
market_assignments_Coverage_4_MC,36,OPV,3,3595960.44,0.11,0.12,0.25,0.11
market_assignments_Coverage_4_MC,36,OPV,4,24255236.95,0.04,0.10,0.16,0.04
market_assignments_Coverage_4_MC,37,OPV,1,47821587.96,0.05,0.11,0.18,0.05
market_assignments_Coverage_4_MC,37,OPV,2,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_4_MC,37,OPV,3,3595960.44,0.12,0.13,0.27,0.12
market_assignments_Coverage_4_MC,37,OPV,4,0.00,0.00,0.00,0.17,0.04
market_assignments_Coverage_4_MC,38,OPV,1,0.00,0.00,0.00,0.16,0.05
market_assignments_Coverage_4_MC,38,OPV,2,46188822.78,0.02,0.08,0.13,0.02
market_assignments_Coverage_4_MC,38,OPV,3,3595960.44,0.10,0.11,0.23,0.10
market_assignments_Coverage_4_MC,38,OPV,4,1632765.19,0.03,0.11,0.14,0.03
market_assignments_Coverage_4_MC,39,OPV,1,47821587.96,0.05,0.10,0.17,0.05
market_assignments_Coverage_4_MC,39,OPV,2,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_4_MC,39,OPV,3,3595960.44,0.11,0.12,0.25,0.11
market_assignments_Coverage_4_MC,39,OPV,4,0.00,0.00,0.00,0.16,0.04
market_assignments_Coverage_4_MC,40,OPV,1,47821587.96,0.11,0.14,0.25,0.07
market_assignments_Coverage_4_MC,40,OPV,2,0.00,0.00,0.00,0.20,0.04
market_assignments_Coverage_4_MC,40,OPV,3,3595960.44,0.16,0.18,0.36,0.16
market_assignments_Coverage_4_MC,40,OPV,4,0.00,0.00,0.00,0.23,0.05
market_assignments_Coverage_4_MC,41,OPV,1,38365593.37,0.05,0.12,0.18,0.05
market_assignments_Coverage_4_MC,41,OPV,2,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_4_MC,41,OPV,3,3595960.44,0.12,0.13,0.27,0.12
market_assignments_Coverage_4_MC,41,OPV,4,936129.72,0.04,0.12,0.17,0.04
market_assignments_Coverage_4_MC,42,OPV,1,47821587.96,0.11,0.13,0.22,0.06
market_assignments_Coverage_4_MC,42,OPV,2,0.00,0.00,0.00,0.18,0.03
market_assignments_Coverage_4_MC,42,OPV,3,3595960.44,0.15,0.16,0.32,0.15
market_assignments_Coverage_4_MC,42,OPV,4,0.00,0.00,0.00,0.20,0.05
market_assignments_Coverage_4_MC,43,PCV,1,0.00,0.00,0.00,3.76,1.09
market_assignments_Coverage_4_MC,43,PCV,2,29294251.59,0.58,2.18,3.03,0.58
market_assignments_Coverage_4_MC,43,PCV,3,2696970.33,2.51,2.72,5.49,2.51
market_assignments_Coverage_4_MC,43,PCV,4,4214865.47,0.79,2.72,3.46,0.79
market_assignments_Coverage_4_MC,44,PCV,1,51612160.75,1.14,2.17,3.95,1.14
market_assignments_Coverage_4_MC,44,PCV,2,0.00,0.00,0.00,3.19,0.61
market_assignments_Coverage_4_MC,44,PCV,3,2696970.33,2.64,2.86,5.78,2.64
market_assignments_Coverage_4_MC,44,PCV,4,0.00,0.00,0.00,3.64,0.83
market_assignments_Coverage_4_MC,45,PCV,1,45796584.06,1.14,2.73,3.95,1.14
market_assignments_Coverage_4_MC,45,PCV,2,0.00,0.00,0.00,3.19,0.61
market_assignments_Coverage_4_MC,45,PCV,3,2696970.33,2.64,2.86,5.78,2.64
market_assignments_Coverage_4_MC,45,PCV,4,5815576.69,0.83,2.73,3.64,0.83
market_assignments_Coverage_4_MC,46,PCV,1,51612160.75,1.29,2.45,4.47,1.29
market_assignments_Coverage_4_MC,46,PCV,2,0.00,0.00,0.00,3.61,0.69
market_assignments_Coverage_4_MC,46,PCV,3,2696970.33,2.99,3.23,6.54,2.99
market_assignments_Coverage_4_MC,46,PCV,4,0.00,0.00,0.00,4.12,0.94
market_assignments_Coverage_4_MC,47,PCV,1,51612160.75,1.24,2.34,4.28,1.24
market_assignments_Coverage_4_MC,47,PCV,2,0.00,0.00,0.00,3.45,0.66
market_assignments_Coverage_4_MC,47,PCV,3,2696970.33,2.86,3.09,6.25,2.86
market_assignments_Coverage_4_MC,47,PCV,4,0.00,0.00,0.00,3.94,0.90
market_assignments_Coverage_4_MC,48,PCV,1,0.00,0.00,0.00,3.76,1.09
market_assignments_Coverage_4_MC,48,PCV,2,23421460.32,0.58,2.46,3.03,0.58
market_assignments_Coverage_4_MC,48,PCV,3,2696970.33,2.51,2.72,5.49,2.51
market_assignments_Coverage_4_MC,48,PCV,4,10087656.74,0.79,2.72,3.46,0.79
market_assignments_Coverage_4_MC,49,Rota,1,16515046.42,0.32,0.83,1.10,0.32
market_assignments_Coverage_4_MC,49,Rota,2,2365325.78,0.17,0.83,0.89,0.17
market_assignments_Coverage_4_MC,49,Rota,3,1703634.36,0.74,0.97,1.61,0.74
market_assignments_Coverage_4_MC,49,Rota,4,1139645.88,0.23,0.83,1.02,0.23
market_assignments_Coverage_4_MC,50,Rota,1,0.00,0.00,0.00,1.23,0.36
market_assignments_Coverage_4_MC,50,Rota,2,32778482.16,0.19,0.58,0.99,0.19
market_assignments_Coverage_4_MC,50,Rota,3,1797980.22,0.82,0.89,1.80,0.82
market_assignments_Coverage_4_MC,50,Rota,4,1629625.01,0.26,0.89,1.13,0.26
market_assignments_Coverage_4_MC,51,Rota,1,41868355.82,0.88,1.04,3.04,0.88
market_assignments_Coverage_4_MC,51,Rota,2,0.00,0.00,0.00,2.46,0.47
market_assignments_Coverage_4_MC,51,Rota,3,1797980.22,2.04,2.20,4.45,2.04
market_assignments_Coverage_4_MC,51,Rota,4,10642795.05,0.64,1.04,2.81,0.64
market_assignments_Coverage_4_MC,52,Td,1,58196109.27,0.04,0.09,0.14,0.04
market_assignments_Coverage_4_MC,52,Td,2,52175903.02,0.02,0.05,0.12,0.02
market_assignments_Coverage_4_MC,52,Td,3,2563151.85,0.10,0.13,0.21,0.10
market_assignments_Coverage_4_MC,52,Td,4,19451610.20,0.03,0.07,0.13,0.03
market_assignments_Coverage_4_MC,53,Td,1,58196109.27,0.04,0.09,0.14,0.04
market_assignments_Coverage_4_MC,53,Td,2,52175903.02,0.02,0.05,0.12,0.02
market_assignments_Coverage_4_MC,53,Td,3,2563151.85,0.10,0.13,0.21,0.10
market_assignments_Coverage_4_MC,53,Td,4,19451610.20,0.03,0.07,0.13,0.03
market_assignments_Coverage_4_MC,54,Td,1,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_4_MC,54,Td,2,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_4_MC,54,Td,3,0.00,0.00,0.00,0.17,0.08
market_assignments_Coverage_4_MC,54,Td,4,0.00,0.00,0.00,0.11,0.02
market_assignments_Coverage_4_MC,55,Td,1,56291973.35,0.05,0.12,0.18,0.05
market_assignments_Coverage_4_MC,55,Td,2,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_4_MC,55,Td,3,2696970.33,0.12,0.13,0.27,0.12
market_assignments_Coverage_4_MC,55,Td,4,11509480.77,0.04,0.12,0.17,0.04
market_assignments_Coverage_4_MC,56,Td,1,0.00,0.00,0.00,0.13,0.04
market_assignments_Coverage_4_MC,56,Td,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_4_MC,56,Td,3,0.00,0.00,0.00,0.19,0.09
market_assignments_Coverage_4_MC,56,Td,4,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_4_MC,57,Td,1,53132140.36,0.04,0.09,0.13,0.04
market_assignments_Coverage_4_MC,57,Td,2,19157201.56,0.02,0.09,0.10,0.02
market_assignments_Coverage_4_MC,57,Td,3,2696970.33,0.09,0.09,0.19,0.09
market_assignments_Coverage_4_MC,57,Td,4,15528906.22,0.03,0.09,0.12,0.03
market_assignments_Coverage_4_MC,58,Td,1,48771632.68,0.03,0.09,0.12,0.03
market_assignments_Coverage_4_MC,58,Td,2,24126426.42,0.02,0.08,0.09,0.02
market_assignments_Coverage_4_MC,58,Td,3,2664518.31,0.08,0.09,0.17,0.08
market_assignments_Coverage_4_MC,58,Td,4,14952641.07,0.02,0.08,0.11,0.02
market_assignments_Coverage_4_MC,59,YF,1,16600618.79,0.48,0.92,1.66,0.48
market_assignments_Coverage_4_MC,59,YF,2,0.00,0.00,0.00,1.34,0.26
market_assignments_Coverage_4_MC,59,YF,3,898990.11,1.11,1.20,2.43,1.11
market_assignments_Coverage_4_MC,59,YF,4,0.00,0.00,0.00,1.53,0.35
market_assignments_Coverage_4_MC,60,YF,1,16583407.35,0.48,0.70,1.26,0.36
market_assignments_Coverage_4_MC,60,YF,2,5367.24,0.19,0.70,1.01,0.19
market_assignments_Coverage_4_MC,60,YF,3,898990.11,0.84,0.91,1.84,0.84
market_assignments_Coverage_4_MC,60,YF,4,11844.21,0.27,0.70,1.16,0.27
market_assignments_Coverage_4_MC,61,YF,1,20934177.91,0.54,0.64,1.87,0.54
market_assignments_Coverage_4_MC,61,YF,2,17566536.73,0.29,0.30,1.51,0.29
market_assignments_Coverage_4_MC,61,YF,3,898990.11,1.25,1.35,2.73,1.25
market_assignments_Coverage_4_MC,61,YF,4,6694188.76,0.39,0.48,1.72,0.39
market_assignments_Coverage_4_MC,62,YF,1,16600618.79,0.48,0.69,1.26,0.36
market_assignments_Coverage_4_MC,62,YF,2,0.00,0.00,0.00,1.01,0.19
market_assignments_Coverage_4_MC,62,YF,3,898990.11,0.84,0.91,1.84,0.84
market_assignments_Coverage_4_MC,62,YF,4,0.00,0.00,0.00,1.16,0.27
