ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_Coverage_2_MC,21,HepB,1,51417548.41,0.11,0.32,0.32,0.09
market_assignments_Coverage_2_MC,21,HepB,2,0.00,0.00,0.00,0.26,0.05
market_assignments_Coverage_2_MC,22,HepB,1,42897683.53,0.14,0.33,0.33,0.09
market_assignments_Coverage_2_MC,22,HepB,2,0.00,0.00,0.00,0.27,0.05
market_assignments_Coverage_2_MC,23,Hib,1,52498826.72,0.81,2.88,2.88,0.81
market_assignments_Coverage_2_MC,23,Hib,2,0.00,0.00,0.00,2.30,0.43
market_assignments_Coverage_2_MC,24,IPV,1,0.00,0.00,0.00,2.80,0.78
market_assignments_Coverage_2_MC,24,IPV,2,21421935.04,0.42,2.24,2.24,0.42
market_assignments_Coverage_2_MC,25,IPV,1,48389591.82,0.92,1.97,3.28,0.92
market_assignments_Coverage_2_MC,25,IPV,2,4109234.90,0.49,1.97,2.62,0.49
market_assignments_Coverage_2_MC,26,IPV,1,51417548.41,1.16,4.15,4.15,1.16
market_assignments_Coverage_2_MC,26,IPV,2,0.00,0.00,0.00,3.32,0.62
market_assignments_Coverage_2_MC,27,IPV,1,0.00,0.00,0.00,2.34,0.66
market_assignments_Coverage_2_MC,27,IPV,2,21421935.04,0.35,1.87,1.87,0.35
market_assignments_Coverage_2_MC,28,IPV,1,0.00,0.00,0.00,3.12,0.87
market_assignments_Coverage_2_MC,28,IPV,2,21421935.04,0.47,2.50,2.50,0.47
market_assignments_Coverage_2_MC,29,IPV,1,21421935.04,1.05,3.75,3.75,1.05
market_assignments_Coverage_2_MC,29,IPV,2,0.00,0.00,0.00,3.00,0.56
market_assignments_Coverage_2_MC,30,MMR,1,0.00,0.00,0.00,1.89,0.53
market_assignments_Coverage_2_MC,30,MMR,2,18103043.70,0.48,1.51,1.51,0.28
market_assignments_Coverage_2_MC,31,MMR,1,42843870.08,1.68,5.98,5.98,1.68
market_assignments_Coverage_2_MC,31,MMR,2,0.00,0.00,0.00,4.79,0.89
market_assignments_Coverage_2_MC,32,MMR,1,8725771.07,1.11,3.46,3.95,1.11
market_assignments_Coverage_2_MC,32,MMR,2,9377272.62,0.59,2.73,3.16,0.59
market_assignments_Coverage_2_MC,33,MMR,1,0.00,0.00,0.00,1.97,0.55
market_assignments_Coverage_2_MC,33,MMR,2,18103043.70,0.48,1.57,1.57,0.29
market_assignments_Coverage_2_MC,34,OPV,1,42843870.08,0.14,0.24,0.24,0.07
market_assignments_Coverage_2_MC,34,OPV,2,0.00,0.00,0.00,0.19,0.04
market_assignments_Coverage_2_MC,35,OPV,1,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_2_MC,35,OPV,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_2_MC,36,OPV,1,11051764.52,0.17,0.17,0.17,0.05
market_assignments_Coverage_2_MC,36,OPV,2,41447062.20,0.10,0.10,0.14,0.03
market_assignments_Coverage_2_MC,37,OPV,1,51417548.41,0.11,0.19,0.19,0.05
market_assignments_Coverage_2_MC,37,OPV,2,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_2_MC,38,OPV,1,1697890.58,0.05,0.16,0.16,0.05
market_assignments_Coverage_2_MC,38,OPV,2,49719657.83,0.02,0.06,0.13,0.02
market_assignments_Coverage_2_MC,39,OPV,1,51417548.41,0.11,0.17,0.17,0.05
market_assignments_Coverage_2_MC,39,OPV,2,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_2_MC,40,OPV,1,51417548.41,0.11,0.25,0.25,0.07
market_assignments_Coverage_2_MC,40,OPV,2,0.00,0.00,0.00,0.20,0.04
market_assignments_Coverage_2_MC,41,OPV,1,42897683.53,0.14,0.19,0.19,0.05
market_assignments_Coverage_2_MC,41,OPV,2,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_2_MC,42,OPV,1,51417548.41,0.11,0.23,0.23,0.06
market_assignments_Coverage_2_MC,42,OPV,2,0.00,0.00,0.00,0.18,0.03
market_assignments_Coverage_2_MC,43,PCV,1,1965799.99,1.09,3.84,3.88,1.09
market_assignments_Coverage_2_MC,43,PCV,2,34240287.40,0.58,1.73,3.11,0.58
market_assignments_Coverage_2_MC,44,PCV,1,54309131.09,1.14,4.08,4.08,1.14
market_assignments_Coverage_2_MC,44,PCV,2,0.00,0.00,0.00,3.27,0.61
market_assignments_Coverage_2_MC,45,PCV,1,54309131.09,1.14,4.08,4.08,1.14
market_assignments_Coverage_2_MC,45,PCV,2,0.00,0.00,0.00,3.27,0.61
market_assignments_Coverage_2_MC,46,PCV,1,54309131.09,1.29,4.62,4.62,1.29
market_assignments_Coverage_2_MC,46,PCV,2,0.00,0.00,0.00,3.70,0.69
market_assignments_Coverage_2_MC,47,PCV,1,54309131.09,1.24,4.42,4.42,1.24
market_assignments_Coverage_2_MC,47,PCV,2,0.00,0.00,0.00,3.54,0.66
market_assignments_Coverage_2_MC,48,PCV,1,2071334.78,1.09,3.84,3.88,1.09
market_assignments_Coverage_2_MC,48,PCV,2,34134752.61,0.58,1.75,3.11,0.58
market_assignments_Coverage_2_MC,49,Rota,1,15231855.04,0.32,0.89,1.14,0.32
market_assignments_Coverage_2_MC,49,Rota,2,6491797.40,0.17,0.85,0.91,0.17
market_assignments_Coverage_2_MC,50,Rota,1,4731230.97,1.24,1.24,1.27,0.36
market_assignments_Coverage_2_MC,50,Rota,2,31474856.42,0.55,0.68,1.02,0.19
market_assignments_Coverage_2_MC,51,Rota,1,46692424.89,0.88,1.06,3.15,0.88
market_assignments_Coverage_2_MC,51,Rota,2,7616706.20,0.47,1.06,2.52,0.47
market_assignments_Coverage_2_MC,52,Td,1,0.00,0.00,0.00,0.15,0.04
market_assignments_Coverage_2_MC,52,Td,2,0.00,0.00,0.00,0.12,0.02
market_assignments_Coverage_2_MC,53,Td,1,0.00,0.00,0.00,0.15,0.04
market_assignments_Coverage_2_MC,53,Td,2,0.00,0.00,0.00,0.12,0.02
market_assignments_Coverage_2_MC,54,Td,1,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_2_MC,54,Td,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_2_MC,55,Td,1,0.00,0.00,0.00,0.19,0.05
market_assignments_Coverage_2_MC,55,Td,2,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_2_MC,56,Td,1,0.00,0.00,0.00,0.13,0.04
market_assignments_Coverage_2_MC,56,Td,2,0.00,0.00,0.00,0.11,0.02
market_assignments_Coverage_2_MC,57,Td,1,0.00,0.00,0.00,0.13,0.04
market_assignments_Coverage_2_MC,57,Td,2,0.00,0.00,0.00,0.11,0.02
market_assignments_Coverage_2_MC,58,Td,1,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_2_MC,58,Td,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_2_MC,59,YF,1,17499608.91,0.50,1.71,1.71,0.48
market_assignments_Coverage_2_MC,59,YF,2,0.00,0.00,0.00,1.37,0.26
market_assignments_Coverage_2_MC,60,YF,1,17492813.43,0.50,1.30,1.30,0.36
market_assignments_Coverage_2_MC,60,YF,2,6795.47,0.19,1.04,1.04,0.19
market_assignments_Coverage_2_MC,61,YF,1,23346212.44,0.54,0.65,1.93,0.54
market_assignments_Coverage_2_MC,61,YF,2,22784884.54,0.29,0.30,1.54,0.29
market_assignments_Coverage_2_MC,62,YF,1,17499608.91,0.50,1.30,1.30,0.36
market_assignments_Coverage_2_MC,62,YF,2,0.00,0.00,0.00,1.04,0.19
