ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_3_MC,42,OPV,2,0.00,0.00,0.00,0.10,0.03
market_assignments_GNI_3_MC,42,OPV,3,8797117.23,0.13,0.20,0.20,0.13
market_assignments_GNI_3_MC,43,PCV,1,29581823.07,4.63,4.89,6.87,4.63
market_assignments_GNI_3_MC,43,PCV,2,6624264.32,0.58,1.63,1.70,0.58
market_assignments_GNI_3_MC,43,PCV,3,0.00,0.00,0.00,3.49,2.19
market_assignments_GNI_3_MC,44,PCV,1,31965323.38,4.87,5.07,7.23,4.87
market_assignments_GNI_3_MC,44,PCV,2,22343807.70,0.61,1.60,1.79,0.61
market_assignments_GNI_3_MC,44,PCV,3,0.00,0.00,0.00,3.67,2.30
market_assignments_GNI_3_MC,45,PCV,1,31965323.38,4.87,5.07,7.23,4.87
market_assignments_GNI_3_MC,45,PCV,2,18703762.01,0.61,1.63,1.79,0.61
market_assignments_GNI_3_MC,45,PCV,3,3640045.70,2.30,3.62,3.67,2.30
market_assignments_GNI_3_MC,46,PCV,1,31965323.38,5.50,5.73,8.18,5.50
market_assignments_GNI_3_MC,46,PCV,2,0.00,0.00,0.00,2.02,0.69
market_assignments_GNI_3_MC,46,PCV,3,22343807.70,2.60,3.67,4.16,2.60
market_assignments_GNI_3_MC,47,PCV,1,31965323.38,5.26,5.48,7.82,5.26
market_assignments_GNI_3_MC,47,PCV,2,0.00,0.00,0.00,1.93,0.66
market_assignments_GNI_3_MC,47,PCV,3,22343807.70,2.49,3.51,3.98,2.49
market_assignments_GNI_3_MC,48,PCV,1,31965323.38,4.63,6.87,6.87,4.63
market_assignments_GNI_3_MC,48,PCV,2,4240764.01,0.58,1.66,1.70,0.58
market_assignments_GNI_3_MC,48,PCV,3,0.00,0.00,0.00,3.49,2.19
market_assignments_GNI_3_MC,49,Rota,1,6952072.08,1.36,1.86,2.01,1.36
market_assignments_GNI_3_MC,49,Rota,2,11192331.33,0.17,0.43,0.50,0.17
market_assignments_GNI_3_MC,49,Rota,3,3579249.02,0.64,0.99,1.02,0.64
market_assignments_GNI_3_MC,50,Rota,1,17149743.81,1.52,1.81,2.25,1.52
market_assignments_GNI_3_MC,50,Rota,2,19056343.58,0.19,0.47,0.56,0.19
market_assignments_GNI_3_MC,50,Rota,3,0.00,0.00,0.00,1.14,0.72
market_assignments_GNI_3_MC,51,Rota,1,21310215.59,3.75,3.90,5.57,3.75
market_assignments_GNI_3_MC,51,Rota,2,4359723.78,0.47,1.34,1.38,0.47
market_assignments_GNI_3_MC,51,Rota,3,28639191.71,1.77,1.82,2.83,1.77
market_assignments_GNI_3_MC,52,Td,1,31965323.38,0.18,0.18,0.26,0.18
market_assignments_GNI_3_MC,52,Td,2,51533414.15,0.02,0.02,0.06,0.02
market_assignments_GNI_3_MC,52,Td,3,42958787.57,0.08,0.09,0.13,0.08
market_assignments_GNI_3_MC,53,Td,1,31965323.38,0.18,0.18,0.26,0.18
market_assignments_GNI_3_MC,53,Td,2,51533414.15,0.02,0.02,0.06,0.02
market_assignments_GNI_3_MC,53,Td,3,42958787.57,0.08,0.09,0.13,0.08
market_assignments_GNI_3_MC,54,Td,1,0.00,0.00,0.00,0.21,0.14
market_assignments_GNI_3_MC,54,Td,2,0.00,0.00,0.00,0.05,0.02
market_assignments_GNI_3_MC,54,Td,3,0.00,0.00,0.00,0.11,0.07
market_assignments_GNI_3_MC,55,Td,1,31965323.38,0.22,0.23,0.33,0.22
market_assignments_GNI_3_MC,55,Td,2,0.00,0.00,0.00,0.08,0.03
market_assignments_GNI_3_MC,55,Td,3,38533101.07,0.11,0.12,0.17,0.11
market_assignments_GNI_3_MC,56,Td,1,31965323.38,0.16,0.17,0.24,0.16
market_assignments_GNI_3_MC,56,Td,2,0.00,0.00,0.00,0.06,0.02
market_assignments_GNI_3_MC,56,Td,3,38533101.07,0.08,0.09,0.12,0.08
market_assignments_GNI_3_MC,57,Td,1,31965323.38,0.17,0.17,0.24,0.16
market_assignments_GNI_3_MC,57,Td,2,15591107.52,0.05,0.05,0.06,0.02
market_assignments_GNI_3_MC,57,Td,3,42958787.57,0.08,0.08,0.12,0.08
market_assignments_GNI_3_MC,58,Td,1,31965323.38,0.14,0.15,0.21,0.14
market_assignments_GNI_3_MC,58,Td,2,15591107.52,0.02,0.05,0.05,0.02
market_assignments_GNI_3_MC,58,Td,3,42958787.57,0.07,0.07,0.11,0.07
market_assignments_GNI_3_MC,59,YF,1,10655107.79,2.04,2.13,3.03,2.04
market_assignments_GNI_3_MC,59,YF,2,0.00,0.00,0.00,0.75,0.26
market_assignments_GNI_3_MC,59,YF,3,6844501.11,0.97,1.38,1.54,0.97
market_assignments_GNI_3_MC,60,YF,1,10655107.79,1.55,1.61,2.30,1.55
market_assignments_GNI_3_MC,60,YF,2,126394.63,0.19,0.57,0.57,0.19
market_assignments_GNI_3_MC,60,YF,3,6718106.48,0.73,1.05,1.17,0.73
market_assignments_GNI_3_MC,61,YF,1,10655107.79,2.30,2.39,3.41,2.30
market_assignments_GNI_3_MC,61,YF,2,17177804.72,0.29,0.32,0.84,0.29
market_assignments_GNI_3_MC,61,YF,3,14319595.86,1.09,1.12,1.73,1.09
market_assignments_GNI_3_MC,62,YF,1,10655107.79,1.55,1.61,2.30,1.55
market_assignments_GNI_3_MC,62,YF,2,0.00,0.00,0.00,0.57,0.19
market_assignments_GNI_3_MC,62,YF,3,6844501.11,0.73,1.05,1.17,0.73
