ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_Coverage_4_BH,9,DTP-HepB-Hib,3,0.00,0.00,0.00,0.96,0.29
market_assignments_Coverage_4_BH,9,DTP-HepB-Hib,4,44331089.97,0.31,0.42,1.10,0.31
market_assignments_Coverage_4_BH,10,DTP-HepB-Hib,1,0.00,0.00,0.00,1.20,0.23
market_assignments_Coverage_4_BH,10,DTP-HepB-Hib,2,1887525.96,0.27,0.54,1.28,0.27
market_assignments_Coverage_4_BH,10,DTP-HepB-Hib,3,6128418.07,0.43,0.54,1.41,0.43
market_assignments_Coverage_4_BH,10,DTP-HepB-Hib,4,44482882.68,0.45,0.54,1.62,0.45
market_assignments_Coverage_4_BH,11,DTP-HepB-Hib,1,0.00,0.00,0.00,1.10,0.21
market_assignments_Coverage_4_BH,11,DTP-HepB-Hib,2,8015944.03,0.24,0.50,1.17,0.24
market_assignments_Coverage_4_BH,11,DTP-HepB-Hib,3,0.00,0.00,0.00,1.29,0.39
market_assignments_Coverage_4_BH,11,DTP-HepB-Hib,4,44482882.68,0.48,0.50,1.48,0.41
market_assignments_Coverage_4_BH,12,DTP-HepB-Hib,1,0.00,0.00,0.00,1.24,0.24
market_assignments_Coverage_4_BH,12,DTP-HepB-Hib,2,0.00,0.00,0.00,1.33,0.28
market_assignments_Coverage_4_BH,12,DTP-HepB-Hib,3,6934665.72,0.45,0.56,1.46,0.45
market_assignments_Coverage_4_BH,12,DTP-HepB-Hib,4,44482882.68,0.47,0.56,1.68,0.47
market_assignments_Coverage_4_BH,13,DTP-HepB-Hib,1,0.00,0.00,0.00,1.20,0.23
market_assignments_Coverage_4_BH,13,DTP-HepB-Hib,2,0.00,0.00,0.00,1.28,0.27
market_assignments_Coverage_4_BH,13,DTP-HepB-Hib,3,6934665.72,0.43,0.54,1.41,0.43
market_assignments_Coverage_4_BH,13,DTP-HepB-Hib,4,44482882.68,0.46,0.54,1.62,0.45
market_assignments_Coverage_4_BH,14,DTP-HepB-Hib,1,0.00,0.00,0.00,0.84,0.16
market_assignments_Coverage_4_BH,14,DTP-HepB-Hib,2,0.00,0.00,0.00,0.90,0.19
market_assignments_Coverage_4_BH,14,DTP-HepB-Hib,3,0.00,0.00,0.00,0.99,0.30
market_assignments_Coverage_4_BH,14,DTP-HepB-Hib,4,42897683.53,0.54,1.14,1.14,0.32
market_assignments_Coverage_4_BH,15,DTP-HepB-Hib,1,27705233.59,0.15,0.16,0.78,0.15
market_assignments_Coverage_4_BH,15,DTP-HepB-Hib,2,14273951.45,0.67,0.76,0.84,0.17
market_assignments_Coverage_4_BH,15,DTP-HepB-Hib,3,0.00,0.00,0.00,0.92,0.28
market_assignments_Coverage_4_BH,15,DTP-HepB-Hib,4,9438363.37,1.01,1.01,1.06,0.30
market_assignments_Coverage_4_BH,16,DTP-HepB-Hib,1,0.00,0.00,0.00,0.83,0.16
market_assignments_Coverage_4_BH,16,DTP-HepB-Hib,2,7061239.93,0.19,0.42,0.89,0.19
market_assignments_Coverage_4_BH,16,DTP-HepB-Hib,3,0.00,0.00,0.00,0.98,0.30
market_assignments_Coverage_4_BH,16,DTP-HepB-Hib,4,44356308.47,0.31,0.42,1.13,0.31
market_assignments_Coverage_4_BH,17,HPV,1,18470155.72,0.92,0.95,4.80,0.92
market_assignments_Coverage_4_BH,17,HPV,2,25525638.74,1.07,1.21,5.13,1.07
market_assignments_Coverage_4_BH,17,HPV,3,18571952.56,1.73,2.00,5.65,1.73
market_assignments_Coverage_4_BH,17,HPV,4,29655255.12,1.81,2.18,6.49,1.81
market_assignments_Coverage_4_BH,18,HPV,1,5658.40,0.90,2.32,4.69,0.90
market_assignments_Coverage_4_BH,18,HPV,2,18782.73,1.05,2.32,5.02,1.05
market_assignments_Coverage_4_BH,18,HPV,3,103843.14,1.69,2.32,5.52,1.69
market_assignments_Coverage_4_BH,18,HPV,4,19785063.79,1.77,2.32,6.35,1.77
market_assignments_Coverage_4_BH,19,HepB,1,0.00,0.00,0.00,0.51,0.10
market_assignments_Coverage_4_BH,19,HepB,2,0.00,0.00,0.00,0.55,0.11
market_assignments_Coverage_4_BH,19,HepB,3,6934665.72,0.18,0.23,0.60,0.18
market_assignments_Coverage_4_BH,19,HepB,4,44482882.68,0.19,0.23,0.69,0.19
market_assignments_Coverage_4_BH,20,HepB,1,0.00,0.00,0.00,0.63,0.12
market_assignments_Coverage_4_BH,20,HepB,2,0.00,0.00,0.00,0.67,0.14
market_assignments_Coverage_4_BH,20,HepB,3,0.00,0.00,0.00,0.74,0.23
market_assignments_Coverage_4_BH,20,HepB,4,42897683.53,0.24,0.85,0.85,0.24
market_assignments_Coverage_4_BH,21,HepB,1,0.00,0.00,0.00,0.25,0.05
market_assignments_Coverage_4_BH,21,HepB,2,0.00,0.00,0.00,0.27,0.06
market_assignments_Coverage_4_BH,21,HepB,3,6934665.72,0.11,0.11,0.29,0.09
market_assignments_Coverage_4_BH,21,HepB,4,44482882.68,0.11,0.11,0.34,0.09
market_assignments_Coverage_4_BH,22,HepB,1,0.00,0.00,0.00,0.26,0.05
market_assignments_Coverage_4_BH,22,HepB,2,0.00,0.00,0.00,0.28,0.06
market_assignments_Coverage_4_BH,22,HepB,3,0.00,0.00,0.00,0.31,0.09
market_assignments_Coverage_4_BH,22,HepB,4,42897683.53,0.14,0.35,0.35,0.10
market_assignments_Coverage_4_BH,23,Hib,1,0.00,0.00,0.00,2.24,0.43
market_assignments_Coverage_4_BH,23,Hib,2,0.00,0.00,0.00,2.40,0.50
market_assignments_Coverage_4_BH,23,Hib,3,8015944.03,0.81,1.02,2.64,0.81
market_assignments_Coverage_4_BH,23,Hib,4,44482882.68,0.85,1.02,3.03,0.85
market_assignments_Coverage_4_BH,24,IPV,1,6291786.15,0.42,1.82,2.18,0.42
market_assignments_Coverage_4_BH,24,IPV,2,15130148.89,0.49,1.82,2.33,0.49
market_assignments_Coverage_4_BH,24,IPV,3,0.00,0.00,0.00,2.56,0.78
market_assignments_Coverage_4_BH,24,IPV,4,0.00,0.00,0.00,2.95,0.82
market_assignments_Coverage_4_BH,25,IPV,1,0.00,0.00,0.00,2.56,0.49
market_assignments_Coverage_4_BH,25,IPV,2,1764548.28,0.57,2.27,2.73,0.57
market_assignments_Coverage_4_BH,25,IPV,3,21079027.82,0.92,2.27,3.01,0.92
market_assignments_Coverage_4_BH,25,IPV,4,29655250.61,0.96,2.78,3.46,0.96
market_assignments_Coverage_4_BH,26,IPV,1,0.00,0.00,0.00,3.23,0.62
market_assignments_Coverage_4_BH,26,IPV,2,0.00,0.00,0.00,3.46,0.72
market_assignments_Coverage_4_BH,26,IPV,3,6934665.72,1.16,1.47,3.80,1.16
market_assignments_Coverage_4_BH,26,IPV,4,44482882.68,1.22,1.47,4.37,1.22
market_assignments_Coverage_4_BH,27,IPV,1,21421935.04,0.35,1.83,1.83,0.35
market_assignments_Coverage_4_BH,27,IPV,2,0.00,0.00,0.00,1.95,0.41
market_assignments_Coverage_4_BH,27,IPV,3,0.00,0.00,0.00,2.15,0.66
market_assignments_Coverage_4_BH,27,IPV,4,0.00,0.00,0.00,2.47,0.69
market_assignments_Coverage_4_BH,28,IPV,1,0.00,0.00,0.00,2.43,0.47
market_assignments_Coverage_4_BH,28,IPV,2,21421935.04,0.54,2.60,2.60,0.54
market_assignments_Coverage_4_BH,28,IPV,3,0.00,0.00,0.00,2.86,0.87
market_assignments_Coverage_4_BH,28,IPV,4,0.00,0.00,0.00,3.29,0.92
market_assignments_Coverage_4_BH,29,IPV,1,0.00,0.00,0.00,2.92,0.56
market_assignments_Coverage_4_BH,29,IPV,2,0.00,0.00,0.00,3.12,0.65
market_assignments_Coverage_4_BH,29,IPV,3,0.00,0.00,0.00,3.44,1.05
market_assignments_Coverage_4_BH,29,IPV,4,21421935.04,1.10,3.95,3.95,1.10
market_assignments_Coverage_4_BH,30,MMR,1,18103043.70,0.48,1.47,1.47,0.28
market_assignments_Coverage_4_BH,30,MMR,2,0.00,0.00,0.00,1.57,0.33
market_assignments_Coverage_4_BH,30,MMR,3,0.00,0.00,0.00,1.73,0.53
market_assignments_Coverage_4_BH,30,MMR,4,0.00,0.00,0.00,1.99,0.55
market_assignments_Coverage_4_BH,31,MMR,1,0.00,0.00,0.00,4.66,0.89
market_assignments_Coverage_4_BH,31,MMR,2,0.00,0.00,0.00,4.98,1.04
market_assignments_Coverage_4_BH,31,MMR,3,13188614.96,1.68,2.11,5.49,1.68
market_assignments_Coverage_4_BH,31,MMR,4,29655255.12,1.76,2.11,6.31,1.76
market_assignments_Coverage_4_BH,32,MMR,1,0.00,0.00,0.00,3.08,0.59
market_assignments_Coverage_4_BH,32,MMR,2,7814148.21,0.69,2.94,3.29,0.69
market_assignments_Coverage_4_BH,32,MMR,3,5487180.74,1.11,3.37,3.62,1.11
market_assignments_Coverage_4_BH,32,MMR,4,4801714.75,1.16,3.91,4.16,1.16
market_assignments_Coverage_4_BH,33,MMR,1,372770.43,0.29,0.75,1.53,0.29
market_assignments_Coverage_4_BH,33,MMR,2,17730273.27,0.49,0.75,1.64,0.34
market_assignments_Coverage_4_BH,33,MMR,3,0.00,0.00,0.00,1.80,0.55
market_assignments_Coverage_4_BH,33,MMR,4,0.00,0.00,0.00,2.07,0.58
market_assignments_Coverage_4_BH,34,OPV,1,0.00,0.00,0.00,0.19,0.04
market_assignments_Coverage_4_BH,34,OPV,2,0.00,0.00,0.00,0.20,0.04
market_assignments_Coverage_4_BH,34,OPV,3,0.00,0.00,0.00,0.22,0.07
market_assignments_Coverage_4_BH,34,OPV,4,42843870.08,0.14,0.25,0.25,0.07
market_assignments_Coverage_4_BH,35,OPV,1,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_4_BH,35,OPV,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_4_BH,35,OPV,3,0.00,0.00,0.00,0.11,0.03
market_assignments_Coverage_4_BH,35,OPV,4,0.00,0.00,0.00,0.13,0.04
market_assignments_Coverage_4_BH,36,OPV,1,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_4_BH,36,OPV,2,30686248.31,0.09,0.12,0.14,0.03
market_assignments_Coverage_4_BH,36,OPV,3,21812578.41,0.13,0.13,0.16,0.05
market_assignments_Coverage_4_BH,36,OPV,4,0.00,0.00,0.00,0.18,0.05
market_assignments_Coverage_4_BH,37,OPV,1,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_4_BH,37,OPV,2,0.00,0.00,0.00,0.16,0.03
market_assignments_Coverage_4_BH,37,OPV,3,0.00,0.00,0.00,0.17,0.05
market_assignments_Coverage_4_BH,37,OPV,4,51417548.41,0.11,0.20,0.20,0.06
market_assignments_Coverage_4_BH,38,OPV,1,31014953.77,0.02,0.09,0.13,0.02
market_assignments_Coverage_4_BH,38,OPV,2,20402594.64,0.03,0.12,0.13,0.03
market_assignments_Coverage_4_BH,38,OPV,3,0.00,0.00,0.00,0.15,0.05
market_assignments_Coverage_4_BH,38,OPV,4,0.00,0.00,0.00,0.17,0.05
market_assignments_Coverage_4_BH,39,OPV,1,5936674.48,0.03,0.13,0.14,0.03
market_assignments_Coverage_4_BH,39,OPV,2,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_4_BH,39,OPV,3,15539012.99,0.07,0.14,0.16,0.05
market_assignments_Coverage_4_BH,39,OPV,4,29941860.94,0.15,0.15,0.18,0.05
market_assignments_Coverage_4_BH,40,OPV,1,0.00,0.00,0.00,0.20,0.04
market_assignments_Coverage_4_BH,40,OPV,2,0.00,0.00,0.00,0.21,0.04
market_assignments_Coverage_4_BH,40,OPV,3,0.00,0.00,0.00,0.23,0.07
market_assignments_Coverage_4_BH,40,OPV,4,51417548.41,0.11,0.27,0.27,0.07
market_assignments_Coverage_4_BH,41,OPV,1,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_4_BH,41,OPV,2,0.00,0.00,0.00,0.16,0.03
market_assignments_Coverage_4_BH,41,OPV,3,0.00,0.00,0.00,0.17,0.05
market_assignments_Coverage_4_BH,41,OPV,4,42897683.53,0.14,0.20,0.20,0.06
market_assignments_Coverage_4_BH,42,OPV,1,0.00,0.00,0.00,0.18,0.03
market_assignments_Coverage_4_BH,42,OPV,2,0.00,0.00,0.00,0.19,0.04
market_assignments_Coverage_4_BH,42,OPV,3,0.00,0.00,0.00,0.21,0.06
market_assignments_Coverage_4_BH,42,OPV,4,51417548.41,0.11,0.24,0.24,0.07
market_assignments_Coverage_4_BH,43,PCV,1,4802659.69,0.58,2.46,3.02,0.58
market_assignments_Coverage_4_BH,43,PCV,2,27025332.15,0.67,2.46,3.23,0.67
market_assignments_Coverage_4_BH,43,PCV,3,0.00,0.00,0.00,3.56,1.09
market_assignments_Coverage_4_BH,43,PCV,4,4378095.55,1.14,3.99,4.09,1.14
market_assignments_Coverage_4_BH,44,PCV,1,0.00,0.00,0.00,3.18,0.61
market_assignments_Coverage_4_BH,44,PCV,2,1465051.66,0.71,1.44,3.40,0.71
market_assignments_Coverage_4_BH,44,PCV,3,8361196.74,1.14,1.44,3.74,1.14
market_assignments_Coverage_4_BH,44,PCV,4,44482882.68,1.20,1.44,4.30,1.20
market_assignments_Coverage_4_BH,45,PCV,1,0.00,0.00,0.00,3.18,0.61
market_assignments_Coverage_4_BH,45,PCV,2,9826248.40,0.71,1.44,3.40,0.71
market_assignments_Coverage_4_BH,45,PCV,3,0.00,0.00,0.00,3.74,1.14
market_assignments_Coverage_4_BH,45,PCV,4,44482882.68,1.20,1.44,4.30,1.20
market_assignments_Coverage_4_BH,46,PCV,1,0.00,0.00,0.00,3.60,0.69
market_assignments_Coverage_4_BH,46,PCV,2,0.00,0.00,0.00,3.85,0.80
market_assignments_Coverage_4_BH,46,PCV,3,9826248.40,1.29,1.63,4.23,1.29
market_assignments_Coverage_4_BH,46,PCV,4,44482882.68,1.36,1.63,4.87,1.36
market_assignments_Coverage_4_BH,47,PCV,1,0.00,0.00,0.00,3.44,0.66
market_assignments_Coverage_4_BH,47,PCV,2,0.00,0.00,0.00,3.68,0.77
market_assignments_Coverage_4_BH,47,PCV,3,9826248.40,1.24,1.56,4.05,1.24
market_assignments_Coverage_4_BH,47,PCV,4,44482882.68,1.30,1.56,4.66,1.30
market_assignments_Coverage_4_BH,48,PCV,1,22911061.49,0.58,2.13,3.02,0.58
market_assignments_Coverage_4_BH,48,PCV,2,0.00,0.00,0.00,3.23,0.67
market_assignments_Coverage_4_BH,48,PCV,3,0.00,0.00,0.00,3.56,1.09
market_assignments_Coverage_4_BH,48,PCV,4,13295025.90,1.14,3.73,4.09,1.14
market_assignments_Coverage_4_BH,49,Rota,1,1794571.12,0.17,0.85,0.89,0.17
market_assignments_Coverage_4_BH,49,Rota,2,8871351.39,0.20,0.85,0.95,0.20
market_assignments_Coverage_4_BH,49,Rota,3,103843.14,0.32,1.04,1.04,0.32
market_assignments_Coverage_4_BH,49,Rota,4,10953886.79,0.33,1.04,1.20,0.33
market_assignments_Coverage_4_BH,50,Rota,1,16681243.00,0.19,0.62,0.99,0.19
market_assignments_Coverage_4_BH,50,Rota,2,10591146.68,0.84,0.95,1.06,0.22
market_assignments_Coverage_4_BH,50,Rota,3,0.00,0.00,0.00,1.17,0.36
market_assignments_Coverage_4_BH,50,Rota,4,8933697.70,1.25,1.25,1.34,0.37
market_assignments_Coverage_4_BH,51,Rota,1,0.00,0.00,0.00,2.45,0.47
market_assignments_Coverage_4_BH,51,Rota,2,6081923.40,0.55,1.02,2.62,0.55
market_assignments_Coverage_4_BH,51,Rota,3,18571952.56,0.88,1.02,2.88,0.88
market_assignments_Coverage_4_BH,51,Rota,4,29655255.12,0.92,1.11,3.32,0.92
market_assignments_Coverage_4_BH,52,Td,1,27429932.68,0.02,0.05,0.11,0.02
market_assignments_Coverage_4_BH,52,Td,2,35367782.03,0.03,0.07,0.12,0.03
market_assignments_Coverage_4_BH,52,Td,3,26376441.29,0.04,0.08,0.13,0.04
market_assignments_Coverage_4_BH,52,Td,4,43127821.60,0.04,0.08,0.16,0.04
market_assignments_Coverage_4_BH,53,Td,1,26624285.10,0.02,0.06,0.11,0.02
market_assignments_Coverage_4_BH,53,Td,2,37214359.81,0.03,0.06,0.12,0.03
market_assignments_Coverage_4_BH,53,Td,3,27602600.63,0.04,0.06,0.13,0.04
market_assignments_Coverage_4_BH,53,Td,4,41198332.94,0.04,0.09,0.16,0.04
market_assignments_Coverage_4_BH,54,Td,1,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_4_BH,54,Td,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_4_BH,54,Td,3,0.00,0.00,0.00,0.11,0.03
market_assignments_Coverage_4_BH,54,Td,4,0.00,0.00,0.00,0.13,0.04
market_assignments_Coverage_4_BH,55,Td,1,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_4_BH,55,Td,2,6029416.87,0.03,0.12,0.16,0.03
market_assignments_Coverage_4_BH,55,Td,3,23112003.10,0.05,0.12,0.17,0.05
market_assignments_Coverage_4_BH,55,Td,4,41357004.47,0.06,0.12,0.20,0.06
market_assignments_Coverage_4_BH,56,Td,1,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_4_BH,56,Td,2,0.00,0.00,0.00,0.11,0.02
market_assignments_Coverage_4_BH,56,Td,3,0.00,0.00,0.00,0.12,0.04
market_assignments_Coverage_4_BH,56,Td,4,0.00,0.00,0.00,0.14,0.04
market_assignments_Coverage_4_BH,57,Td,1,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_4_BH,57,Td,2,27926897.76,0.02,0.09,0.11,0.02
market_assignments_Coverage_4_BH,57,Td,3,22144488.89,0.04,0.09,0.12,0.04
market_assignments_Coverage_4_BH,57,Td,4,40443831.83,0.04,0.09,0.14,0.04
market_assignments_Coverage_4_BH,58,Td,1,4330678.68,0.02,0.08,0.09,0.02
market_assignments_Coverage_4_BH,58,Td,2,28478577.99,0.02,0.08,0.10,0.02
market_assignments_Coverage_4_BH,58,Td,3,20820988.45,0.03,0.08,0.11,0.03
market_assignments_Coverage_4_BH,58,Td,4,36884973.36,0.04,0.09,0.13,0.04
market_assignments_Coverage_4_BH,59,YF,1,0.00,0.00,0.00,1.34,0.26
market_assignments_Coverage_4_BH,59,YF,2,0.00,0.00,0.00,1.43,0.30
market_assignments_Coverage_4_BH,59,YF,3,2671981.34,0.48,0.61,1.57,0.48
market_assignments_Coverage_4_BH,59,YF,4,14827627.56,0.50,0.61,1.81,0.50
market_assignments_Coverage_4_BH,60,YF,1,2829.20,0.19,0.46,1.01,0.19
market_assignments_Coverage_4_BH,60,YF,2,9391.37,0.23,0.46,1.08,0.23
market_assignments_Coverage_4_BH,60,YF,3,2659760.78,0.36,0.46,1.19,0.36
market_assignments_Coverage_4_BH,60,YF,4,14827627.56,0.38,0.46,1.37,0.38
market_assignments_Coverage_4_BH,61,YF,1,9235077.86,0.29,0.30,1.50,0.29
market_assignments_Coverage_4_BH,61,YF,2,12762819.37,0.33,0.38,1.61,0.33
market_assignments_Coverage_4_BH,61,YF,3,9285976.28,0.54,0.63,1.77,0.54
market_assignments_Coverage_4_BH,61,YF,4,14827627.56,0.57,0.68,2.03,0.57
market_assignments_Coverage_4_BH,62,YF,1,0.00,0.00,0.00,1.01,0.19
market_assignments_Coverage_4_BH,62,YF,2,0.00,0.00,0.00,1.08,0.23
market_assignments_Coverage_4_BH,62,YF,3,2671981.34,0.36,0.46,1.19,0.36
market_assignments_Coverage_4_BH,62,YF,4,14827627.56,0.38,0.46,1.37,0.38
