ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_Coverage_4_MC,6,DT,3,0.00,0.00,0.00,0.32,0.15
market_assignments_Coverage_4_MC,6,DT,4,20082566.28,0.05,0.06,0.20,0.05
market_assignments_Coverage_4_MC,7,DTP,1,0.00,0.00,0.00,0.22,0.06
market_assignments_Coverage_4_MC,7,DTP,2,34126239.39,0.09,0.14,0.18,0.03
market_assignments_Coverage_4_MC,7,DTP,3,2696970.33,0.16,0.16,0.32,0.15
market_assignments_Coverage_4_MC,7,DTP,4,14594338.68,0.16,0.16,0.20,0.05
market_assignments_Coverage_4_MC,8,DTP,1,33139115.36,0.07,0.18,0.25,0.07
market_assignments_Coverage_4_MC,8,DTP,2,52699610.20,0.04,0.04,0.20,0.04
market_assignments_Coverage_4_MC,8,DTP,3,2696970.33,0.16,0.18,0.36,0.16
market_assignments_Coverage_4_MC,8,DTP,4,20082566.28,0.05,0.06,0.23,0.05
market_assignments_Coverage_4_MC,9,DTP-HepB-Hib,1,333940.30,0.29,1.01,1.01,0.29
market_assignments_Coverage_4_MC,9,DTP-HepB-Hib,2,49575519.27,0.16,0.42,0.82,0.16
market_assignments_Coverage_4_MC,9,DTP-HepB-Hib,3,1508088.84,0.68,1.26,1.48,0.68
market_assignments_Coverage_4_MC,9,DTP-HepB-Hib,4,0.00,0.00,0.00,0.93,0.21
market_assignments_Coverage_4_MC,10,DTP-HepB-Hib,1,0.00,0.00,0.00,1.49,0.43
market_assignments_Coverage_4_MC,10,DTP-HepB-Hib,2,50990737.88,0.43,0.59,1.20,0.23
market_assignments_Coverage_4_MC,10,DTP-HepB-Hib,3,1508088.84,1.00,1.86,2.18,1.00
market_assignments_Coverage_4_MC,10,DTP-HepB-Hib,4,0.00,0.00,0.00,1.37,0.31
market_assignments_Coverage_4_MC,11,DTP-HepB-Hib,1,0.00,0.00,0.00,1.36,0.39
market_assignments_Coverage_4_MC,11,DTP-HepB-Hib,2,50990737.88,0.43,0.54,1.10,0.21
market_assignments_Coverage_4_MC,11,DTP-HepB-Hib,3,1508088.84,0.91,1.70,1.99,0.91
market_assignments_Coverage_4_MC,11,DTP-HepB-Hib,4,0.00,0.00,0.00,1.25,0.29
market_assignments_Coverage_4_MC,12,DTP-HepB-Hib,1,0.00,0.00,0.00,1.54,0.45
market_assignments_Coverage_4_MC,12,DTP-HepB-Hib,2,49909459.57,0.43,0.61,1.24,0.24
market_assignments_Coverage_4_MC,12,DTP-HepB-Hib,3,1508088.84,1.03,1.93,2.25,1.03
market_assignments_Coverage_4_MC,12,DTP-HepB-Hib,4,0.00,0.00,0.00,1.42,0.33
market_assignments_Coverage_4_MC,13,DTP-HepB-Hib,1,0.00,0.00,0.00,1.49,0.43
market_assignments_Coverage_4_MC,13,DTP-HepB-Hib,2,49909459.57,0.44,0.59,1.20,0.23
market_assignments_Coverage_4_MC,13,DTP-HepB-Hib,3,1508088.84,1.00,1.86,2.18,1.00
market_assignments_Coverage_4_MC,13,DTP-HepB-Hib,4,0.00,0.00,0.00,1.37,0.31
market_assignments_Coverage_4_MC,14,DTP-HepB-Hib,1,38287474.52,0.58,0.67,1.05,0.30
market_assignments_Coverage_4_MC,14,DTP-HepB-Hib,2,0.00,0.00,0.00,0.85,0.16
market_assignments_Coverage_4_MC,14,DTP-HepB-Hib,3,0.00,0.00,0.00,1.53,0.70
market_assignments_Coverage_4_MC,14,DTP-HepB-Hib,4,4610209.01,0.22,0.67,0.97,0.22
market_assignments_Coverage_4_MC,15,DTP-HepB-Hib,1,610046.74,0.28,0.97,0.97,0.28
market_assignments_Coverage_4_MC,15,DTP-HepB-Hib,2,49299412.83,0.15,0.41,0.78,0.15
market_assignments_Coverage_4_MC,15,DTP-HepB-Hib,3,1508088.84,0.65,1.22,1.42,0.65
market_assignments_Coverage_4_MC,15,DTP-HepB-Hib,4,0.00,0.00,0.00,0.90,0.21
market_assignments_Coverage_4_MC,16,DTP-HepB-Hib,1,22426476.19,0.69,0.92,1.04,0.30
market_assignments_Coverage_4_MC,16,DTP-HepB-Hib,2,27482983.38,0.24,0.72,0.84,0.16
market_assignments_Coverage_4_MC,16,DTP-HepB-Hib,3,1508088.84,0.69,1.30,1.52,0.69
market_assignments_Coverage_4_MC,16,DTP-HepB-Hib,4,0.00,0.00,0.00,0.96,0.22
market_assignments_Coverage_4_MC,17,HPV,1,41868355.82,1.73,2.05,5.96,1.73
market_assignments_Coverage_4_MC,17,HPV,2,35133073.47,0.92,0.95,4.81,0.92
market_assignments_Coverage_4_MC,17,HPV,3,1797980.22,3.99,4.31,8.72,3.99
market_assignments_Coverage_4_MC,17,HPV,4,13388377.52,1.26,1.55,5.50,1.26
market_assignments_Coverage_4_MC,18,HPV,1,3986929.10,1.69,5.57,5.83,1.69
market_assignments_Coverage_4_MC,18,HPV,2,14897338.00,0.90,3.57,4.71,0.90
market_assignments_Coverage_4_MC,18,HPV,3,1005392.56,3.90,7.29,8.53,3.90
market_assignments_Coverage_4_MC,18,HPV,4,23688.41,1.23,5.37,5.38,1.23
market_assignments_Coverage_4_MC,19,HepB,1,0.00,0.00,0.00,0.63,0.18
market_assignments_Coverage_4_MC,19,HepB,2,48720578.08,0.10,0.28,0.51,0.10
market_assignments_Coverage_4_MC,19,HepB,3,2696970.33,0.42,0.46,0.93,0.42
market_assignments_Coverage_4_MC,19,HepB,4,0.00,0.00,0.00,0.59,0.13
market_assignments_Coverage_4_MC,20,HepB,1,27389793.65,0.23,0.63,0.78,0.23
market_assignments_Coverage_4_MC,20,HepB,2,0.00,0.00,0.00,0.63,0.12
market_assignments_Coverage_4_MC,20,HepB,3,0.00,0.00,0.00,1.14,0.52
market_assignments_Coverage_4_MC,20,HepB,4,15507889.88,0.16,0.53,0.72,0.16
market_assignments_Coverage_4_MC,21,HepB,1,0.00,0.00,0.00,0.31,0.09
market_assignments_Coverage_4_MC,21,HepB,2,48720578.08,0.11,0.14,0.25,0.05
market_assignments_Coverage_4_MC,21,HepB,3,2696970.33,0.21,0.22,0.45,0.21
market_assignments_Coverage_4_MC,21,HepB,4,0.00,0.00,0.00,0.29,0.07
market_assignments_Coverage_4_MC,22,HepB,1,0.00,0.00,0.00,0.32,0.09
market_assignments_Coverage_4_MC,22,HepB,2,40200713.20,0.13,0.15,0.26,0.05
market_assignments_Coverage_4_MC,22,HepB,3,2696970.33,0.22,0.23,0.47,0.22
market_assignments_Coverage_4_MC,22,HepB,4,0.00,0.00,0.00,0.30,0.07
market_assignments_Coverage_4_MC,23,Hib,1,36990936.83,0.81,2.18,2.79,0.81
market_assignments_Coverage_4_MC,23,Hib,2,0.00,0.00,0.00,2.25,0.43
market_assignments_Coverage_4_MC,23,Hib,3,0.00,0.00,0.00,4.07,1.86
market_assignments_Coverage_4_MC,23,Hib,4,15507889.88,0.59,1.91,2.57,0.59
market_assignments_Coverage_4_MC,24,IPV,1,17365367.34,0.78,1.94,2.71,0.78
market_assignments_Coverage_4_MC,24,IPV,2,0.00,0.00,0.00,2.19,0.42
market_assignments_Coverage_4_MC,24,IPV,3,0.00,0.00,0.00,3.96,1.81
market_assignments_Coverage_4_MC,24,IPV,4,4056567.70,0.57,1.94,2.50,0.57
market_assignments_Coverage_4_MC,25,IPV,1,8514073.07,0.92,3.06,3.17,0.92
market_assignments_Coverage_4_MC,25,IPV,2,42476664.81,0.49,1.84,2.56,0.49
market_assignments_Coverage_4_MC,25,IPV,3,1508088.84,2.12,3.97,4.64,2.12
market_assignments_Coverage_4_MC,25,IPV,4,0.00,0.00,0.00,2.93,0.67
market_assignments_Coverage_4_MC,26,IPV,1,1446869.43,1.16,3.99,4.02,1.16
market_assignments_Coverage_4_MC,26,IPV,2,41601805.33,0.62,2.33,3.24,0.62
market_assignments_Coverage_4_MC,26,IPV,3,1508088.84,2.69,5.02,5.87,2.69
market_assignments_Coverage_4_MC,26,IPV,4,6860784.81,0.85,3.41,3.70,0.85
market_assignments_Coverage_4_MC,27,IPV,1,17782318.91,0.66,1.59,2.27,0.66
market_assignments_Coverage_4_MC,27,IPV,2,0.00,0.00,0.00,1.83,0.35
market_assignments_Coverage_4_MC,27,IPV,3,0.00,0.00,0.00,3.32,1.52
market_assignments_Coverage_4_MC,27,IPV,4,3639616.13,0.48,1.59,2.09,0.48
market_assignments_Coverage_4_MC,28,IPV,1,17144312.48,0.87,2.19,3.02,0.87
market_assignments_Coverage_4_MC,28,IPV,2,3317243.13,0.47,2.19,2.44,0.47
market_assignments_Coverage_4_MC,28,IPV,3,0.00,0.00,0.00,4.41,2.02
market_assignments_Coverage_4_MC,28,IPV,4,960379.44,0.64,2.19,2.78,0.64
market_assignments_Coverage_4_MC,29,IPV,1,16821184.22,1.05,2.67,3.63,1.05
market_assignments_Coverage_4_MC,29,IPV,2,0.00,0.00,0.00,2.93,0.56
market_assignments_Coverage_4_MC,29,IPV,3,0.00,0.00,0.00,5.31,2.43
market_assignments_Coverage_4_MC,29,IPV,4,4600750.82,0.77,2.67,3.34,0.77
market_assignments_Coverage_4_MC,30,MMR,1,17632965.10,0.53,0.88,1.83,0.53
market_assignments_Coverage_4_MC,30,MMR,2,0.00,0.00,0.00,1.47,0.28
market_assignments_Coverage_4_MC,30,MMR,3,470078.60,1.22,2.52,2.67,1.22
market_assignments_Coverage_4_MC,30,MMR,4,0.00,0.00,0.00,1.68,0.39
market_assignments_Coverage_4_MC,31,MMR,1,3065120.23,1.68,5.70,5.79,1.68
market_assignments_Coverage_4_MC,31,MMR,2,28434764.04,0.89,3.36,4.67,0.89
market_assignments_Coverage_4_MC,31,MMR,3,1005392.56,3.87,7.24,8.47,3.87
market_assignments_Coverage_4_MC,31,MMR,4,10338593.26,1.22,3.98,5.34,1.22
market_assignments_Coverage_4_MC,32,MMR,1,6341009.27,1.11,3.51,3.82,1.11
market_assignments_Coverage_4_MC,32,MMR,2,10756641.87,0.59,2.58,3.09,0.59
market_assignments_Coverage_4_MC,32,MMR,3,1005392.56,2.56,4.78,5.59,2.56
market_assignments_Coverage_4_MC,32,MMR,4,0.00,0.00,0.00,3.52,0.81
market_assignments_Coverage_4_MC,33,MMR,1,15029571.02,0.55,1.34,1.90,0.55
market_assignments_Coverage_4_MC,33,MMR,2,0.00,0.00,0.00,1.54,0.29
market_assignments_Coverage_4_MC,33,MMR,3,0.00,0.00,0.00,2.79,1.27
market_assignments_Coverage_4_MC,33,MMR,4,3073472.67,0.40,1.34,1.76,0.40
market_assignments_Coverage_4_MC,34,OPV,1,38021160.54,0.15,0.15,0.23,0.07
market_assignments_Coverage_4_MC,34,OPV,2,0.00,0.00,0.00,0.19,0.04
market_assignments_Coverage_4_MC,34,OPV,3,0.00,0.00,0.00,0.34,0.16
market_assignments_Coverage_4_MC,34,OPV,4,4822709.54,0.05,0.15,0.22,0.05
market_assignments_Coverage_4_MC,35,OPV,1,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_4_MC,35,OPV,2,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_4_MC,35,OPV,3,0.00,0.00,0.00,0.17,0.08
market_assignments_Coverage_4_MC,35,OPV,4,0.00,0.00,0.00,0.11,0.02
market_assignments_Coverage_4_MC,36,OPV,1,0.00,0.00,0.00,0.17,0.05
market_assignments_Coverage_4_MC,36,OPV,2,48902866.27,0.03,0.08,0.14,0.03
market_assignments_Coverage_4_MC,36,OPV,3,3595960.44,0.11,0.12,0.25,0.11
market_assignments_Coverage_4_MC,36,OPV,4,0.00,0.00,0.00,0.16,0.04
market_assignments_Coverage_4_MC,37,OPV,1,0.00,0.00,0.00,0.18,0.05
market_assignments_Coverage_4_MC,37,OPV,2,47821587.96,0.03,0.09,0.15,0.03
market_assignments_Coverage_4_MC,37,OPV,3,3595960.44,0.12,0.13,0.27,0.12
market_assignments_Coverage_4_MC,37,OPV,4,0.00,0.00,0.00,0.17,0.04
market_assignments_Coverage_4_MC,38,OPV,1,1524601.71,0.05,0.11,0.16,0.05
market_assignments_Coverage_4_MC,38,OPV,2,46296986.25,0.02,0.08,0.13,0.02
market_assignments_Coverage_4_MC,38,OPV,3,3595960.44,0.10,0.11,0.23,0.10
market_assignments_Coverage_4_MC,38,OPV,4,0.00,0.00,0.00,0.14,0.03
market_assignments_Coverage_4_MC,39,OPV,1,0.00,0.00,0.00,0.17,0.05
market_assignments_Coverage_4_MC,39,OPV,2,47821587.96,0.03,0.08,0.14,0.03
market_assignments_Coverage_4_MC,39,OPV,3,3595960.44,0.11,0.12,0.25,0.11
market_assignments_Coverage_4_MC,39,OPV,4,0.00,0.00,0.00,0.16,0.04
market_assignments_Coverage_4_MC,40,OPV,1,0.00,0.00,0.00,0.25,0.07
market_assignments_Coverage_4_MC,40,OPV,2,47821587.96,0.11,0.12,0.20,0.04
market_assignments_Coverage_4_MC,40,OPV,3,3595960.44,0.16,0.18,0.36,0.16
market_assignments_Coverage_4_MC,40,OPV,4,0.00,0.00,0.00,0.23,0.05
market_assignments_Coverage_4_MC,41,OPV,1,20896261.21,0.15,0.16,0.18,0.05
market_assignments_Coverage_4_MC,41,OPV,2,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_4_MC,41,OPV,3,0.00,0.00,0.00,0.27,0.12
market_assignments_Coverage_4_MC,41,OPV,4,22001422.33,0.12,0.12,0.17,0.04
market_assignments_Coverage_4_MC,42,OPV,1,51417548.41,0.11,0.22,0.22,0.06
market_assignments_Coverage_4_MC,42,OPV,2,0.00,0.00,0.00,0.18,0.03
market_assignments_Coverage_4_MC,42,OPV,3,0.00,0.00,0.00,0.32,0.15
market_assignments_Coverage_4_MC,42,OPV,4,0.00,0.00,0.00,0.20,0.05
market_assignments_Coverage_4_MC,43,PCV,1,29589382.66,1.09,2.67,3.76,1.09
market_assignments_Coverage_4_MC,43,PCV,2,0.00,0.00,0.00,3.03,0.58
market_assignments_Coverage_4_MC,43,PCV,3,0.00,0.00,0.00,5.49,2.51
market_assignments_Coverage_4_MC,43,PCV,4,6616704.73,0.79,2.67,3.46,0.79
market_assignments_Coverage_4_MC,44,PCV,1,10148896.19,1.14,3.79,3.95,1.14
market_assignments_Coverage_4_MC,44,PCV,2,42652146.06,0.61,2.29,3.19,0.61
market_assignments_Coverage_4_MC,44,PCV,3,1508088.84,2.64,4.94,5.78,2.64
market_assignments_Coverage_4_MC,44,PCV,4,0.00,0.00,0.00,3.64,0.83
market_assignments_Coverage_4_MC,45,PCV,1,10148896.19,1.14,3.79,3.95,1.14
market_assignments_Coverage_4_MC,45,PCV,2,42652146.06,0.61,2.29,3.19,0.61
market_assignments_Coverage_4_MC,45,PCV,3,1508088.84,2.64,4.94,5.78,2.64
market_assignments_Coverage_4_MC,45,PCV,4,0.00,0.00,0.00,3.64,0.83
market_assignments_Coverage_4_MC,46,PCV,1,3250213.94,1.29,4.41,4.47,1.29
market_assignments_Coverage_4_MC,46,PCV,2,42652146.06,0.69,2.59,3.61,0.69
market_assignments_Coverage_4_MC,46,PCV,3,1508088.84,2.99,5.59,6.54,2.99
market_assignments_Coverage_4_MC,46,PCV,4,6898682.25,0.94,3.79,4.12,0.94
market_assignments_Coverage_4_MC,47,PCV,1,3397950.94,1.24,4.22,4.28,1.24
market_assignments_Coverage_4_MC,47,PCV,2,42652146.06,0.66,2.48,3.45,0.66
market_assignments_Coverage_4_MC,47,PCV,3,1508088.84,2.86,5.35,6.25,2.86
market_assignments_Coverage_4_MC,47,PCV,4,6750945.25,0.90,3.63,3.94,0.90
market_assignments_Coverage_4_MC,48,PCV,1,29589382.66,1.09,2.67,3.76,1.09
market_assignments_Coverage_4_MC,48,PCV,2,0.00,0.00,0.00,3.03,0.58
market_assignments_Coverage_4_MC,48,PCV,3,0.00,0.00,0.00,5.49,2.51
market_assignments_Coverage_4_MC,48,PCV,4,6616704.73,0.79,2.67,3.46,0.79
market_assignments_Coverage_4_MC,49,Rota,1,18830969.96,0.32,0.74,1.10,0.32
market_assignments_Coverage_4_MC,49,Rota,2,0.00,0.00,0.00,0.89,0.17
market_assignments_Coverage_4_MC,49,Rota,3,0.00,0.00,0.00,1.61,0.74
market_assignments_Coverage_4_MC,49,Rota,4,2892682.47,0.23,0.74,1.02,0.23
market_assignments_Coverage_4_MC,50,Rota,1,0.00,0.00,0.00,1.23,0.36
market_assignments_Coverage_4_MC,50,Rota,2,32624986.22,0.59,0.59,0.99,0.19
market_assignments_Coverage_4_MC,50,Rota,3,1005392.56,1.30,1.54,1.80,0.82
market_assignments_Coverage_4_MC,50,Rota,4,2575708.61,1.09,1.09,1.13,0.26
market_assignments_Coverage_4_MC,51,Rota,1,23237695.66,0.88,2.59,3.04,0.88
market_assignments_Coverage_4_MC,51,Rota,2,22122368.03,0.47,2.01,2.46,0.47
market_assignments_Coverage_4_MC,51,Rota,3,1005392.56,2.04,3.81,4.45,2.04
market_assignments_Coverage_4_MC,51,Rota,4,7943674.84,0.64,2.35,2.81,0.64
market_assignments_Coverage_4_MC,52,Td,1,0.00,0.00,0.00,0.14,0.04
market_assignments_Coverage_4_MC,52,Td,2,0.00,0.00,0.00,0.12,0.02
market_assignments_Coverage_4_MC,52,Td,3,0.00,0.00,0.00,0.21,0.10
market_assignments_Coverage_4_MC,52,Td,4,0.00,0.00,0.00,0.13,0.03
market_assignments_Coverage_4_MC,53,Td,1,0.00,0.00,0.00,0.14,0.04
market_assignments_Coverage_4_MC,53,Td,2,0.00,0.00,0.00,0.12,0.02
market_assignments_Coverage_4_MC,53,Td,3,0.00,0.00,0.00,0.21,0.10
market_assignments_Coverage_4_MC,53,Td,4,0.00,0.00,0.00,0.13,0.03
market_assignments_Coverage_4_MC,54,Td,1,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_4_MC,54,Td,2,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_4_MC,54,Td,3,0.00,0.00,0.00,0.17,0.08
market_assignments_Coverage_4_MC,54,Td,4,0.00,0.00,0.00,0.11,0.02
market_assignments_Coverage_4_MC,55,Td,1,0.00,0.00,0.00,0.18,0.05
market_assignments_Coverage_4_MC,55,Td,2,0.00,0.00,0.00,0.15,0.03
market_assignments_Coverage_4_MC,55,Td,3,0.00,0.00,0.00,0.27,0.12
market_assignments_Coverage_4_MC,55,Td,4,0.00,0.00,0.00,0.17,0.04
market_assignments_Coverage_4_MC,56,Td,1,0.00,0.00,0.00,0.13,0.04
market_assignments_Coverage_4_MC,56,Td,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_4_MC,56,Td,3,0.00,0.00,0.00,0.19,0.09
market_assignments_Coverage_4_MC,56,Td,4,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_4_MC,57,Td,1,0.00,0.00,0.00,0.13,0.04
market_assignments_Coverage_4_MC,57,Td,2,0.00,0.00,0.00,0.10,0.02
market_assignments_Coverage_4_MC,57,Td,3,0.00,0.00,0.00,0.19,0.09
market_assignments_Coverage_4_MC,57,Td,4,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_4_MC,58,Td,1,0.00,0.00,0.00,0.12,0.03
market_assignments_Coverage_4_MC,58,Td,2,0.00,0.00,0.00,0.09,0.02
market_assignments_Coverage_4_MC,58,Td,3,0.00,0.00,0.00,0.17,0.08
market_assignments_Coverage_4_MC,58,Td,4,0.00,0.00,0.00,0.11,0.02
market_assignments_Coverage_4_MC,59,YF,1,5256205.36,0.98,1.54,1.66,0.48
market_assignments_Coverage_4_MC,59,YF,2,11728863.06,0.26,1.07,1.34,0.26
market_assignments_Coverage_4_MC,59,YF,3,502696.28,1.11,2.07,2.43,1.11
market_assignments_Coverage_4_MC,59,YF,4,11844.21,0.35,1.53,1.53,0.35
market_assignments_Coverage_4_MC,60,YF,1,101922.10,0.84,1.26,1.26,0.36
market_assignments_Coverage_4_MC,60,YF,2,16894990.52,0.49,0.52,1.01,0.19
market_assignments_Coverage_4_MC,60,YF,3,502696.28,0.84,1.57,1.84,0.84
market_assignments_Coverage_4_MC,60,YF,4,0.00,0.00,0.00,1.16,0.27
market_assignments_Coverage_4_MC,61,YF,1,20934177.91,0.54,0.64,1.87,0.54
market_assignments_Coverage_4_MC,61,YF,2,17566536.73,0.29,0.30,1.51,0.29
market_assignments_Coverage_4_MC,61,YF,3,898990.11,1.25,1.35,2.73,1.25
market_assignments_Coverage_4_MC,61,YF,4,6694188.76,0.39,0.48,1.72,0.39
market_assignments_Coverage_4_MC,62,YF,1,101922.10,0.84,1.26,1.26,0.36
market_assignments_Coverage_4_MC,62,YF,2,16894990.52,0.49,0.52,1.01,0.19
market_assignments_Coverage_4_MC,62,YF,3,502696.28,0.84,1.57,1.84,0.84
market_assignments_Coverage_4_MC,62,YF,4,0.00,0.00,0.00,1.16,0.27
